0.05 20000 0.00195693 128 32
  0.997431  0.997496  0.997570  0.997652  0.997745  0.997848  0.997962  0.998087
  0.998223  0.998369  0.998524  0.998687  0.998854  0.999022  0.999189  0.999349
  0.999499  0.999634  0.999750  0.999846  0.999919  0.999968  0.999995  1.000000
  0.999986  0.999954  0.999909  0.999851  0.999785  0.999713  0.999636  0.999556
  0.999474
  0.997475  0.997538  0.997609  0.997690  0.997780  0.997880  0.997992  0.998114
  0.998247  0.998390  0.998542  0.998702  0.998866  0.999032  0.999197  0.999355
  0.999503  0.999637  0.999753  0.999848  0.999920  0.999969  0.999995  1.000000
  0.999985  0.999953  0.999906  0.999848  0.999781  0.999707  0.999629  0.999548
  0.999465
  0.997526  0.997587  0.997656  0.997734  0.997821  0.997919  0.998027  0.998146
  0.998276  0.998416  0.998564  0.998721  0.998882  0.999045  0.999207  0.999363
  0.999509  0.999641  0.999756  0.999850  0.999922  0.999970  0.999996  1.000000
  0.999984  0.999951  0.999904  0.999844  0.999776  0.999701  0.999621  0.999538
  0.999455
  0.997588  0.997646  0.997712  0.997786  0.997871  0.997965  0.998069  0.998185
  0.998310  0.998446  0.998591  0.998744  0.998901  0.999061  0.999220  0.999373
  0.999517  0.999647  0.999760  0.999853  0.999924  0.999972  0.999997  1.000000
  0.999983  0.999949  0.999901  0.999840  0.999770  0.999693  0.999612  0.999527
  0.999442
  0.997660  0.997715  0.997777  0.997849  0.997929  0.998019  0.998120  0.998231
  0.998352  0.998483  0.998624  0.998772  0.998925  0.999081  0.999236  0.999386
  0.999527  0.999655  0.999766  0.999858  0.999927  0.999974  0.999998  1.000000
  0.999982  0.999947  0.999897  0.999834  0.999763  0.999684  0.999601  0.999514
  0.999427
  0.997746  0.997797  0.997855  0.997922  0.997998  0.998083  0.998179  0.998285
  0.998401  0.998528  0.998663  0.998806  0.998954  0.999105  0.999256  0.999402
  0.999540  0.999665  0.999774  0.999864  0.999932  0.999977  0.999999  1.000000
  0.999981  0.999944  0.999892  0.999827  0.999754  0.999673  0.999588  0.999499
  0.999409
  0.997846  0.997892  0.997946  0.998007  0.998078  0.998158  0.998248  0.998349
  0.998459  0.998579  0.998708  0.998845  0.998988  0.999134  0.999280  0.999421
  0.999555  0.999677  0.999783  0.999870  0.999936  0.999979  1.000000  0.999999
  0.999978  0.999939  0.999885  0.999818  0.999742  0.999659  0.999571  0.999480
  0.999388
  0.997963  0.998003  0.998051  0.998107  0.998172  0.998245  0.998329  0.998423
  0.998526  0.998640  0.998762  0.998892  0.999028  0.999168  0.999308  0.999444
  0.999573  0.999691  0.999793  0.999877  0.999941  0.999982  1.000000  0.999997
  0.999973  0.999932  0.999876  0.999807  0.999728  0.999642  0.999551  0.999457
  0.999362
  0.998100  0.998134  0.998175  0.998224  0.998281  0.998348  0.998424  0.998510
  0.998606  0.998711  0.998826  0.998948  0.999077  0.999209  0.999342  0.999472
  0.999595  0.999708  0.999806  0.999886  0.999946  0.999984  1.000000  0.999994
  0.999968  0.999924  0.999864  0.999792  0.999711  0.999621  0.999527  0.999430
  0.999331
  0.998261  0.998287  0.998320  0.998361  0.998410  0.998468  0.998535  0.998612
  0.998699  0.998796  0.998901  0.999015  0.999134  0.999258  0.999383  0.999506
  0.999622  0.999729  0.999822  0.999897  0.999953  0.999988  1.000000  0.999991
  0.999961  0.999914  0.999851  0.999776  0.999690  0.999597  0.999499  0.999398
  0.999296
  0.998449  0.998466  0.998489  0.998521  0.998560  0.998608  0.998666  0.998732
  0.998809  0.998895  0.998990  0.999093  0.999203  0.999317  0.999432  0.999546
  0.999655  0.999755  0.999841  0.999911  0.999962  0.999992  1.000000  0.999987
  0.999954  0.999902  0.999836  0.999756  0.999666  0.999569  0.999467  0.999362
  0.999255
  0.998669  0.998674  0.998687  0.998707  0.998735  0.998772  0.998817  0.998872
  0.998937  0.999011  0.999094  0.999185  0.999283  0.999386  0.999491  0.999595
  0.999694  0.999786  0.999864  0.999928  0.999972  0.999997  1.000000  0.999982
  0.999944  0.999888  0.999817  0.999733  0.999638  0.999537  0.999430  0.999320
  0.999209
  0.998922  0.998914  0.998914  0.998921  0.998935  0.998959  0.998991  0.999032
  0.999083  0.999144  0.999213  0.999291  0.999376  0.999465  0.999558  0.999650
  0.999739  0.999820  0.999890  0.999945  0.999982  1.000000  0.999997  0.999974
  0.999930  0.999869  0.999792  0.999703  0.999603  0.999496  0.999384  0.999268
  0.999152
  0.999211  0.999188  0.999173  0.999164  0.999164  0.999172  0.999188  0.999214
  0.999250  0.999294  0.999348  0.999410  0.999480  0.999555  0.999633  0.999712
  0.999787  0.999857  0.999916  0.999961  0.999990  1.000000  0.999990  0.999960
  0.999910  0.999842  0.999759  0.999664  0.999558  0.999445  0.999327  0.999205
  0.999083
  0.999546  0.999505  0.999472  0.999445  0.999427  0.999417  0.999416  0.999424
  0.999441  0.999468  0.999504  0.999549  0.999601  0.999659  0.999721  0.999784
  0.999845  0.999901  0.999947  0.999981  1.000000  1.000000  0.999981  0.999943
  0.999885  0.999811  0.999721  0.999618  0.999506  0.999386  0.999261  0.999133
  0.999005
  0.999920  0.999859  0.999805  0.999758  0.999719  0.999689  0.999667  0.999655
  0.999652  0.999658  0.999674  0.999698  0.999731  0.999769  0.999812  0.999858
  0.999902  0.999942  0.999973  0.999994  1.000000  0.999989  0.999960  0.999912
  0.999846  0.999763  0.999665  0.999554  0.999434  0.999307  0.999175  0.999040
  0.998905
  1.000000  0.999915  0.999837  0.999766  0.999704  0.999650  0.999605  0.999569
  0.999543  0.999526  0.999518  0.999520  0.999530  0.999547  0.999569  0.999593
  0.999618  0.999639  0.999654  0.999659  0.999650  0.999627  0.999585  0.999526
  0.999450  0.999357  0.999250  0.999130  0.999002  0.998866  0.998726  0.998584
  0.998442
  1.000000  0.999887  0.999782  0.999684  0.999594  0.999513  0.999442  0.999379
  0.999327  0.999284  0.999250  0.999226  0.999211  0.999203  0.999200  0.999202
  0.999204  0.999204  0.999199  0.999186  0.999161  0.999121  0.999066  0.998994
  0.998906  0.998801  0.998684  0.998554  0.998416  0.998272  0.998123  0.997973
  0.997823
  1.000000  0.999855  0.999718  0.999590  0.999469  0.999358  0.999256  0.999163
  0.999081  0.999008  0.998945  0.998892  0.998848  0.998812  0.998783  0.998758
  0.998735  0.998711  0.998683  0.998649  0.998604  0.998547  0.998475  0.998388
  0.998285  0.998169  0.998039  0.997898  0.997750  0.997596  0.997438  0.997279
  0.997121
  1.000000  0.999819  0.999647  0.999482  0.999327  0.999181  0.999044  0.998918
  0.998801  0.998695  0.998600  0.998514  0.998438  0.998371  0.998311  0.998256
  0.998204  0.998153  0.998100  0.998041  0.997974  0.997896  0.997805  0.997701
  0.997582  0.997451  0.997307  0.997155  0.996994  0.996830  0.996662  0.996495
  0.996328
  1.000000  0.999778  0.999565  0.999361  0.999166  0.998980  0.998805  0.998640
  0.998486  0.998343  0.998210  0.998088  0.997976  0.997874  0.997779  0.997691
  0.997608  0.997526  0.997443  0.997357  0.997264  0.997162  0.997050  0.996925
  0.996788  0.996640  0.996482  0.996315  0.996142  0.995966  0.995788  0.995611
  0.995437
  1.000000  0.999732  0.999473  0.999224  0.998984  0.998755  0.998536  0.998328
  0.998131  0.997946  0.997773  0.997610  0.997458  0.997317  0.997184  0.997059
  0.996939  0.996823  0.996707  0.996590  0.996468  0.996339  0.996201  0.996054
  0.995896  0.995729  0.995554  0.995372  0.995186  0.994997  0.994808  0.994622
  0.994439
  1.000000  0.999680  0.999370  0.999070  0.998780  0.998502  0.998234  0.997978
  0.997734  0.997503  0.997283  0.997075  0.996879  0.996694  0.996519  0.996353
  0.996193  0.996038  0.995886  0.995734  0.995579  0.995419  0.995253  0.995080
  0.994899  0.994711  0.994516  0.994318  0.994116  0.993915  0.993715  0.993518
  0.993328
  1.000000  0.999623  0.999256  0.998899  0.998553  0.998220  0.997898  0.997588
  0.997292  0.997008  0.996738  0.996480  0.996235  0.996002  0.995780  0.995568
  0.995364  0.995166  0.994973  0.994782  0.994590  0.994397  0.994199  0.993997
  0.993790  0.993578  0.993362  0.993145  0.992927  0.992712  0.992500  0.992294
  0.992096
  1.000000  0.999559  0.999129  0.998709  0.998302  0.997907  0.997525  0.997156
  0.996801  0.996460  0.996133  0.995820  0.995520  0.995234  0.994961  0.994698
  0.994446  0.994201  0.993963  0.993729  0.993497  0.993265  0.993032  0.992797
  0.992561  0.992322  0.992084  0.991846  0.991611  0.991381  0.991158  0.990943
  0.990737
  1.000000  0.999489  0.998989  0.998500  0.998024  0.997562  0.997113  0.996678
  0.996258  0.995854  0.995465  0.995091  0.994732  0.994387  0.994057  0.993739
  0.993433  0.993137  0.992849  0.992568  0.992291  0.992017  0.991746  0.991475
  0.991206  0.990939  0.990675  0.990415  0.990162  0.989917  0.989682  0.989457
  0.989246
  1.000000  0.999412  0.998836  0.998271  0.997720  0.997183  0.996660  0.996153
  0.995662  0.995187  0.994730  0.994289  0.993864  0.993456  0.993064  0.992686
  0.992321  0.991969  0.991627  0.991294  0.990968  0.990648  0.990334  0.990024
  0.989720  0.989421  0.989129  0.988846  0.988574  0.988313  0.988066  0.987834
  0.987617
  1.000000  0.999329  0.998669  0.998022  0.997388  0.996769  0.996165  0.995578
  0.995009  0.994457  0.993924  0.993410  0.992914  0.992436  0.991976  0.991532
  0.991104  0.990690  0.990290  0.989901  0.989522  0.989152  0.988791  0.988439
  0.988096  0.987763  0.987442  0.987134  0.986841  0.986565  0.986306  0.986066
  0.985847
  1.000000  0.999239  0.998489  0.997751  0.997027  0.996318  0.995626  0.994952
  0.994296  0.993661  0.993045  0.992450  0.991876  0.991322  0.990788  0.990273
  0.989776  0.989296  0.988832  0.988382  0.987946  0.987523  0.987112  0.986714
  0.986330  0.985961  0.985609  0.985274  0.984960  0.984668  0.984398  0.984152
  0.983931
  1.000000  0.999143  0.998295  0.997459  0.996637  0.995830  0.995042  0.994272
  0.993523  0.992795  0.992089  0.991407  0.990747  0.990111  0.989496  0.988904
  0.988333  0.987782  0.987249  0.986734  0.986237  0.985756  0.985292  0.984845
  0.984418  0.984010  0.983624  0.983263  0.982927  0.982619  0.982339  0.982088
  0.981867
  1.000000  0.999039  0.998087  0.997145  0.996217  0.995305  0.994411  0.993537
  0.992686  0.991857  0.991054  0.990276  0.989523  0.988797  0.988096  0.987420
  0.986769  0.986141  0.985535  0.984951  0.984388  0.983846  0.983326  0.982828
  0.982354  0.981906  0.981486  0.981096  0.980738  0.980415  0.980126  0.979872
  0.979653
  1.000000  0.998929  0.997865  0.996809  0.995767  0.994741  0.993733  0.992746
  0.991783  0.990846  0.989936  0.989054  0.988201  0.987377  0.986583  0.985817
  0.985080  0.984370  0.983686  0.983028  0.982396  0.981789  0.981210  0.980658
  0.980136  0.979646  0.979190  0.978772  0.978393  0.978055  0.977758  0.977503
  0.977289
  1.000000  0.998813  0.997629  0.996452  0.995287  0.994137  0.993006  0.991898
  0.990814  0.989758  0.988733  0.987738  0.986776  0.985848  0.984953  0.984090
  0.983261  0.982463  0.981697  0.980961  0.980256  0.979581  0.978940  0.978332
  0.977760  0.977227  0.976736  0.976289  0.975889  0.975537  0.975234  0.974980
  0.974774
  1.000000  0.998690  0.997380  0.996074  0.994777  0.993495  0.992231  0.990991
  0.989777  0.988593  0.987442  0.986326  0.985247  0.984206  0.983202  0.982236
  0.981308  0.980418  0.979563  0.978745  0.977963  0.977219  0.976513  0.975847
  0.975225  0.974648  0.974121  0.973646  0.973226  0.972862  0.972554  0.972304
  0.972109
  1.000000  0.998561  0.997117  0.995674  0.994237  0.992813  0.991407  0.990025
  0.988671  0.987349  0.986063  0.984816  0.983611  0.982448  0.981328  0.980252
  0.979219  0.978229  0.977282  0.976378  0.975516  0.974699  0.973926  0.973202
  0.972528  0.971908  0.971345  0.970843  0.970404  0.970029  0.969720  0.969475
  0.969294
  1.000000  0.998427  0.996842  0.995253  0.993668  0.992092  0.990534  0.988999
  0.987494  0.986024  0.984593  0.983206  0.981864  0.980571  0.979327  0.978133
  0.976989  0.975895  0.974851  0.973856  0.972911  0.972018  0.971178  0.970394
  0.969668  0.969005  0.968408  0.967880  0.967424  0.967041  0.966731  0.966495
  0.966331
  1.000000  0.998286  0.996554  0.994812  0.993069  0.991332  0.989612  0.987914
  0.986248  0.984618  0.983032  0.981493  0.980007  0.978574  0.977198  0.975878
  0.974617  0.973412  0.972266  0.971177  0.970147  0.969176  0.968267  0.967422
  0.966646  0.965940  0.965310  0.964758  0.964287  0.963897  0.963591  0.963367
  0.963223
  1.000000  0.998140  0.996254  0.994351  0.992441  0.990534  0.988640  0.986769
  0.984930  0.983130  0.981378  0.979678  0.978036  0.976455  0.974937  0.973485
  0.972099  0.970779  0.969526  0.968339  0.967220  0.966170  0.965192  0.964287
  0.963460  0.962714  0.962052  0.961478  0.960994  0.960602  0.960301  0.960092
  0.959971
  1.000000  0.997989  0.995942  0.993870  0.991784  0.989697  0.987620  0.985565
  0.983542  0.981561  0.979631  0.977759  0.975951  0.974212  0.972545  0.970953
  0.969436  0.967994  0.966630  0.965342  0.964132  0.963001  0.961952  0.960988
  0.960111  0.959326  0.958635  0.958042  0.957549  0.957157  0.956865  0.956674
  0.956580
  1.000000  0.997833  0.995619  0.993370  0.991101  0.988823  0.986552  0.984301
  0.982083  0.979909  0.977790  0.975735  0.973752  0.971845  0.970020  0.968280
  0.966625  0.965057  0.963576  0.962183  0.960880  0.959668  0.958549  0.957526
  0.956601  0.955779  0.955062  0.954453  0.953954  0.953564  0.953285  0.953115
  0.953051
  1.000000  0.997672  0.995285  0.992852  0.990389  0.987912  0.985437  0.982979
  0.980554  0.978175  0.975856  0.973607  0.971437  0.969354  0.967362  0.965466
  0.963666  0.961966  0.960365  0.958865  0.957466  0.956172  0.954982  0.953901
  0.952932  0.952075  0.951335  0.950713  0.950211  0.949828  0.949565  0.949420
  0.949389
  1.000000  0.997507  0.994941  0.992316  0.989652  0.986965  0.984274  0.981598
  0.978955  0.976360  0.973829  0.971375  0.969009  0.966739  0.964571  0.962511
  0.960560  0.958722  0.956997  0.955386  0.953891  0.952513  0.951254  0.950117
  0.949104  0.948216  0.947457  0.946826  0.946324  0.945952  0.945708  0.945591
  0.945597
  1.000000  0.997337  0.994586  0.991763  0.988888  0.985982  0.983066  0.980161
  0.977287  0.974465  0.971711  0.969040  0.966467  0.964000  0.961648  0.959416
  0.957308  0.955326  0.953472  0.951748  0.950154  0.948693  0.947366  0.946175
  0.945121  0.944205  0.943430  0.942794  0.942297  0.941939  0.941718  0.941632
  0.941678
  1.000000  0.997164  0.994222  0.991193  0.988100  0.984965  0.981813  0.978667
  0.975552  0.972490  0.969501  0.966603  0.963811  0.961138  0.958593  0.956182
  0.953910  0.951779  0.949793  0.947952  0.946259  0.944715  0.943320  0.942076
  0.940985  0.940045  0.939257  0.938620  0.938133  0.937793  0.937599  0.937548
  0.937637
  1.000000  0.996986  0.993848  0.990607  0.987287  0.983914  0.980515  0.977119
  0.973751  0.970437  0.967202  0.964065  0.961045  0.958156  0.955408  0.952810
  0.950367  0.948083  0.945961  0.944001  0.942207  0.940579  0.939119  0.937826
  0.936699  0.935739  0.934943  0.934310  0.933835  0.933518  0.933354  0.933341
  0.933476
  1.000000  0.996805  0.993465  0.990005  0.986450  0.982830  0.979175  0.975516
  0.971884  0.968307  0.964814  0.961428  0.958169  0.955054  0.952095  0.949303
  0.946683  0.944240  0.941977  0.939897  0.938001  0.936290  0.934765  0.933425
  0.932268  0.931291  0.930491  0.929865  0.929408  0.929117  0.928987  0.929015
  0.929199
  1.000000  0.996619  0.993073  0.989387  0.985590  0.981714  0.977793  0.973861
  0.969953  0.966102  0.962340  0.958693  0.955184  0.951834  0.948656  0.945662
  0.942859  0.940252  0.937845  0.935642  0.933643  0.931850  0.930262  0.928877
  0.927693  0.926703  0.925904  0.925290  0.924855  0.924594  0.924501  0.924575
  0.924810
  1.000000  0.996431  0.992673  0.988755  0.984708  0.980567  0.976369  0.972154
  0.967960  0.963824  0.959781  0.955862  0.952094  0.948499  0.945093  0.941890
  0.938897  0.936121  0.933567  0.931239  0.929137  0.927262  0.925613  0.924187
  0.922978  0.921980  0.921186  0.920588  0.920179  0.919952  0.919901  0.920023
  0.920312
  1.000000  0.996239  0.992265  0.988109  0.983804  0.979389  0.974906  0.970397
  0.965906  0.961473  0.957139  0.952939  0.948901  0.945052  0.941410  0.937989
  0.934800  0.931851  0.929147  0.926691  0.924485  0.922529  0.920822  0.919357
  0.918128  0.917125  0.916341  0.915764  0.915385  0.915196  0.915190  0.915362
  0.915709
  1.000000  0.996044  0.991849  0.987448  0.982879  0.978182  0.973404  0.968592
  0.963793  0.959053  0.954417  0.949924  0.945607  0.941494  0.937607  0.933962
  0.930572  0.927444  0.924585  0.922000  0.919690  0.917655  0.915891  0.914390
  0.913145  0.912142  0.911372  0.910820  0.910475  0.910328  0.910371  0.910597
  0.911003
  1.000000  0.995845  0.991425  0.986774  0.981933  0.976946  0.971864  0.966739
  0.961622  0.956565  0.951617  0.946821  0.942214  0.937829  0.933689  0.929813
  0.926214  0.922903  0.919887  0.917171  0.914757  0.912643  0.910824  0.909291
  0.908033  0.907035  0.906282  0.905759  0.905454  0.905352  0.905447  0.905730
  0.906198
  1.000000  0.995644  0.990994  0.986087  0.980967  0.975683  0.970288  0.964840
  0.959396  0.954012  0.948741  0.943632  0.938726  0.934059  0.929658  0.925544
  0.921731  0.918232  0.915055  0.912206  0.909687  0.907495  0.905624  0.904063
  0.902796  0.901806  0.901076  0.900587  0.900323  0.900272  0.900421  0.900764
  0.901297
  1.000000  0.995439  0.990555  0.985387  0.979982  0.974392  0.968677  0.962897
  0.957116  0.951394  0.945791  0.940359  0.935145  0.930188  0.925518  0.921157
  0.917125  0.913433  0.910093  0.907109  0.904485  0.902217  0.900296  0.898709
  0.897437  0.896460  0.895756  0.895304  0.895087  0.895089  0.895297  0.895703
  0.896303
  1.000000  0.995232  0.990109  0.984675  0.978977  0.973075  0.967031  0.960911
  0.954783  0.948715  0.942769  0.937005  0.931474  0.926217  0.921270  0.916657
  0.912399  0.908510  0.905002  0.901882  0.899153  0.896810  0.894842  0.893232
  0.891959  0.890999  0.890325  0.889916  0.889749  0.889807  0.890076  0.890548
  0.891217
  1.000000  0.995021  0.989656  0.983950  0.977954  0.971732  0.965351  0.958883
  0.952400  0.945976  0.939679  0.933573  0.927715  0.922151  0.916919  0.912047
  0.907556  0.903466  0.899787  0.896529  0.893695  0.891278  0.889266  0.887637
  0.886367  0.885426  0.884788  0.884424  0.884311  0.884429  0.884763  0.885303
  0.886044
  1.000000  0.994808  0.989197  0.983213  0.976913  0.970365  0.963639  0.956814
  0.949968  0.943179  0.936521  0.930065  0.923871  0.917992  0.912467  0.907328
  0.902600  0.898302  0.894450  0.891053  0.888114  0.885625  0.883570  0.881926
  0.880662  0.879746  0.879146  0.878831  0.878775  0.878957  0.879358  0.879969
  0.880784
  1.000000  0.994592  0.988730  0.982464  0.975854  0.968973  0.961896  0.954707
  0.947489  0.940326  0.933299  0.926483  0.919946  0.913742  0.907916  0.902504
  0.897533  0.893024  0.888995  0.885457  0.882412  0.879853  0.877759  0.876102
  0.874848  0.873960  0.873402  0.873141  0.873146  0.873393  0.873865  0.874550
  0.875441
  1.000000  0.994373  0.988257  0.981703  0.974778  0.967557  0.960122  0.952562
  0.944964  0.937420  0.930015  0.922831  0.915940  0.909404  0.903271  0.897578
  0.892358  0.887633  0.883424  0.879743  0.876594  0.873965  0.871834  0.870168
  0.868928  0.868072  0.867560  0.867355  0.867424  0.867741  0.868286  0.869047
  0.870017
  1.000000  0.994152  0.987777  0.980931  0.973685  0.966118  0.958319  0.950380
  0.942395  0.934461  0.926670  0.919110  0.911858  0.904982  0.898533  0.892553
  0.887077  0.882132  0.877739  0.873915  0.870661  0.867964  0.865799  0.864127
  0.862905  0.862085  0.861622  0.861476  0.861612  0.862001  0.862623  0.863462
  0.864513
  1.000000  0.993927  0.987290  0.980148  0.972576  0.964657  0.956487  0.948162
  0.939784  0.931453  0.923268  0.915323  0.907702  0.900477  0.893705  0.887431
  0.881694  0.876523  0.871945  0.867975  0.864616  0.861854  0.859657  0.857983
  0.856781  0.856000  0.855590  0.855507  0.855713  0.856177  0.856877  0.857798
  0.858932
  1.000000  0.993701  0.986798  0.979354  0.971450  0.963174  0.954627  0.945911
  0.937131  0.928396  0.919809  0.911472  0.903473  0.895892  0.888789  0.882215
  0.876211  0.870810  0.866042  0.861925  0.858462  0.855635  0.853410  0.851736
  0.850559  0.849820  0.849466  0.849449  0.849728  0.850270  0.851051  0.852056
  0.853276
  1.000000  0.993471  0.986298  0.978549  0.970308  0.961670  0.952740  0.943626
  0.934439  0.925293  0.916297  0.907559  0.899175  0.891229  0.883789  0.876908
  0.870630  0.864994  0.860033  0.855768  0.852201  0.849312  0.847061  0.845391
  0.844241  0.843548  0.843253  0.843305  0.843659  0.844282  0.845147  0.846238
  0.847545
  1.000000  0.993239  0.985793  0.977734  0.969150  0.960145  0.950827  0.941309
  0.931709  0.922144  0.912732  0.903586  0.894809  0.886491  0.878706  0.871510
  0.864953  0.859078  0.853921  0.849507  0.845836  0.842887  0.840611  0.838949
  0.837830  0.837186  0.836953  0.837076  0.837509  0.838214  0.839166  0.840345
  0.841743
  1.000000  0.993004  0.985281  0.976907  0.967977  0.958599  0.948888  0.938961
  0.928942  0.918952  0.909117  0.899555  0.890377  0.881680  0.873542  0.866026
  0.859184  0.853064  0.847708  0.843143  0.839369  0.836361  0.834065  0.832412
  0.831328  0.830735  0.830568  0.830765  0.831278  0.832069  0.833109  0.834379
  0.835870
  1.000000  0.992767  0.984763  0.976070  0.966789  0.957034  0.946924  0.936583
  0.926139  0.915719  0.905453  0.895468  0.885882  0.876798  0.868301  0.860456
  0.853323  0.846954  0.841396  0.836678  0.832802  0.829737  0.827423  0.825784
  0.824736  0.824199  0.824099  0.824373  0.824969  0.825848  0.826979  0.828342
  0.829927
  1.000000  0.992527  0.984239  0.975223  0.965587  0.955449  0.944936  0.934176
  0.923301  0.912445  0.901742  0.891327  0.881326  0.871847  0.862982  0.854804
  0.847373  0.840751  0.834987  0.830116  0.826138  0.823017  0.820688  0.819065
  0.818058  0.817578  0.817548  0.817901  0.818584  0.819552  0.820777  0.822235
  0.823917
  1.000000  0.992284  0.983709  0.974366  0.964369  0.953845  0.942924  0.931741
  0.920431  0.909132  0.897986  0.887134  0.876709  0.866829  0.857590  0.849070
  0.841337  0.834455  0.828482  0.823456  0.819377  0.816203  0.813862  0.812258
  0.811294  0.810875  0.810918  0.811352  0.812122  0.813183  0.814503  0.816059
  0.817841
  1.000000  0.992039  0.983173  0.973498  0.963137  0.952222  0.940890  0.929278
  0.917528  0.905781  0.894186  0.882890  0.872035  0.861745  0.852125  0.843257
  0.835214  0.828069  0.821884  0.816702  0.812522  0.809298  0.806946  0.805365
  0.804447  0.804091  0.804209  0.804727  0.805587  0.806743  0.808160  0.809816
  0.811699
  1.000000  0.991792  0.982630  0.972621  0.961891  0.950581  0.938833  0.926789
  0.914594  0.902394  0.890344  0.878597  0.867304  0.856598  0.846589  0.837366
  0.829008  0.821594  0.815195  0.809855  0.805575  0.802302  0.799943  0.798387
  0.797518  0.797227  0.797423  0.798027  0.798979  0.800231  0.801748  0.803507
  0.805494
  1.000000  0.991542  0.982082  0.971733  0.960631  0.948922  0.936754  0.924274
  0.911629  0.898972  0.886460  0.874256  0.862519  0.851389  0.840984  0.831400
  0.822721  0.815032  0.808415  0.802917  0.798538  0.795218  0.792855  0.791327
  0.790509  0.790287  0.790562  0.791254  0.792300  0.793650  0.795269  0.797132
  0.799225
  1.000000  0.991289  0.981528  0.970836  0.959357  0.947246  0.934654  0.921734
  0.908636  0.895515  0.882537  0.869869  0.857680  0.846119  0.835311  0.825359
  0.816352  0.808385  0.801546  0.795889  0.791412  0.788047  0.785683  0.784186
  0.783422  0.783270  0.783626  0.784409  0.785550  0.787001  0.788724  0.790694
  0.792896
  1.000000  0.991034  0.980968  0.969929  0.958070  0.945552  0.932534  0.919169
  0.905614  0.892026  0.878575  0.865437  0.852789  0.840790  0.829573  0.819245
  0.809905  0.801654  0.794590  0.788773  0.784198  0.780791  0.778428  0.776965
  0.776258  0.776178  0.776619  0.777492  0.778732  0.780285  0.782114  0.784193
  0.786505
  1.000000  0.990776  0.980402  0.969013  0.956770  0.943842  0.930393  0.916581
