BREME.DAT:  S. M. SELTZER, NATIONAL BUREAU OF STANDARDS, 5 SEP 84.
    57    30
 23.90450 24.33440 24.96291 25.31160 25.68893 25.88976
 26.01698 26.10442 26.21764 26.28775 26.38519 26.43573
 26.48697 26.51297 26.52901 26.53995 26.55379 26.56229
  6.58628  6.66559  6.69913  6.72301  6.72841  6.72780
  6.72507  6.71838  6.71118  6.68847  6.67443  6.58019
  6.48788  6.42614  6.35576  6.21365  6.10705  5.91765
  5.80803  5.74637  5.81635  5.94536  6.10459  6.46656
  6.84914  7.77255  8.60526 10.03020 11.17929 12.06142
 12.86573 14.16337 15.17811 16.98950 18.21573 19.81056
 20.81979 21.51595 22.04124 22.75354 23.23079 23.93430
 24.32324 24.75133 24.98137 25.12730 25.22743 25.35756
 25.43828 25.55031 25.60854 25.66748 25.69827 25.71732
 25.73036 25.74638 25.75638  6.35593  6.37667  6.37253
  6.34907  6.32441  6.30223  6.28299  6.25196  6.22636
  6.16939  6.11665  5.99878  5.88807  5.81540  5.73676
  5.59476  5.48147  5.27548  5.16658  5.07201  5.10944
  5.20942  5.34166  5.65523  5.99783  6.84719  7.62343
  8.96246 10.04591 10.88062 11.65269 12.90956 13.90189
 15.69609 16.92958 18.56888 19.62790 20.36845 20.93132
 21.70914 22.23457 23.01688 23.45021 23.93246 24.19441
 24.36076 24.47499 24.62350 24.71614 24.84444 24.91138
 24.97920 25.01498 25.03723 25.05235 25.07098 25.08269
  6.12420  6.08974  6.05210  5.98809  5.93852  5.89892
  5.86644  5.81568  5.77566  5.69531  5.61692  5.48748
  5.37302  5.29513  5.20765  5.06022  4.93742  4.71613
  4.59548  4.47291  4.48261  4.55527  4.66250  4.93383
  5.24143  6.02094  6.74383  8.00033  9.02231  9.82781
 10.56772 11.78294 12.75129 14.52344 15.75884 17.43202
 18.53383 19.31535 19.91396 20.75758 21.33315 22.20015
 22.68407 23.22667 23.52403 23.71236 23.84259 24.01228
 24.11839 24.26559 24.34242 24.42145 24.46262 24.48824
 24.50578 24.52740 24.54010  5.89276  5.80585  5.73860
  5.64072  5.57117  5.51753  5.47405  5.40617  5.35307
  5.24968  5.15458  5.01611  4.89803  4.81166  4.71492
  4.56222  4.42741  4.19262  4.05972  3.91521  3.90504
  3.95813  4.04611  4.28220  4.55847  5.27030  5.94048
  7.11840  8.08278  8.87048  9.57924 10.75335 11.69752
 13.44566 14.68028 16.37946 17.51823 18.33842 18.97293
 19.88190 20.51007 21.46971 22.01373 22.62531 22.96255
 23.17590 23.32471 23.51930 23.64120 23.81078 23.89948
 23.99309 24.04085 24.07027 24.09050 24.11542 24.12822
  5.66431  5.52694  5.43147  5.30179  5.21388  5.14787
  5.09523  5.01426  4.95213  4.83535  4.73425  4.59200
  4.46954  4.37024  4.26168  4.09769  3.95051  3.69869
  3.54913  3.38858  3.36210  3.39965  3.47232  3.67859
  3.92651  4.57487  5.19452  6.29465  7.20426  7.97681
  8.65608  9.79073 10.71123 12.43488 13.66785 15.38658
 16.55711 17.41402 18.08728 19.05864 19.74203 20.80415
 21.42223 22.11482 22.49931 22.74295 22.91406 23.13873
 23.27992 23.47696 23.58015 23.68944 23.74489 23.77910
 23.80263 23.83183 23.84654  5.44261  5.25608  5.13207
  4.96954  4.86271  4.78416  4.72252  4.62938  4.55943
  4.43235  4.32892  4.18824  4.07056  3.97017  3.86279
  3.69812  3.54457  3.26130  3.08097  2.89818  2.85178
  2.87286  2.93068  3.10903  3.33016  3.91872  4.48945
  5.51005  6.36676  7.12012  7.77118  8.86753  9.76466
 11.46299 12.69407 14.42722 15.62497 16.51697 17.23119
 18.26237 19.00388 20.17987 20.88736 21.67735 22.11942
 22.40189 22.60091 22.86287 23.02805 23.25975 23.38133
 23.50810 23.57343 23.61385 23.64156 23.67656 23.69566
  5.22956  4.99307  4.83927  4.64206  4.51537  4.42392
  4.35324  4.24845  4.17153  4.03605  3.93286  3.79203
  3.67769  3.57475  3.47453  3.31846  3.17904  2.90125
  2.69354  2.46792  2.38848  2.38574  2.42441  2.57051
  2.76279  3.28973  3.80939  4.74790  5.55297  6.28055
  6.90295  7.95971  8.83214 10.50227 11.73065 13.47439
 14.69620 15.62189 16.37155 17.46735 18.26953 19.57156
 20.37968 21.28847 21.80278 22.13564 22.37029 22.68027
 22.87636 23.15286 23.29852 23.44817 23.52658 23.57539
 23.60889 23.65149 23.67749  5.02806  4.73698  4.55066
  4.31596  4.16819  4.06325  3.98327  3.86677  3.78303
  3.63949  3.54035  3.39849  3.28673  3.17836  3.09009
  2.93816  2.81232  2.55315  2.35514  2.12401  2.00381
  1.96227  1.96998  2.06955  2.22429  2.67767  3.13809
  3.99052  4.74400  5.43532  6.02553  7.03709  7.88056
  9.51547 10.73790 12.48783 13.73101 14.68819 15.46081
 16.63220 17.49715 18.93640 19.84465 20.89986 21.50737
 21.90648 22.18822 22.56180 22.79912 23.13493 23.31380
 23.49904 23.59593 23.65584 23.69702 23.74953 23.78223
  4.84142  4.48638  4.26311  3.98685  3.81616  3.69669
  3.60676  3.47771  3.38660  3.23420  3.14124  2.99905
  2.89039  2.77700  2.70378  2.55313  2.43771  2.20083
  2.02247  1.80810  1.69553  1.63388  1.60535  1.63370
  1.73213  2.08530  2.47190  3.22514  3.91790  4.55462
  5.10371  6.05640  6.86111  8.44520  9.65246 11.40030
 12.66083 13.64421 14.42712 15.68130 16.60915 18.19319
 19.19563 20.43091 21.16147 21.64978 21.99632 22.45842
 22.75363 23.17325 23.39995 23.64238 23.76659 23.84277
 23.89507 23.96214 24.00125  4.67199  4.23887  3.97230
  3.64834  3.45146  3.31538  3.21401  3.07040  2.97075
  2.80880  2.71550  2.57710  2.47464  2.36995  2.30686
  2.16640  2.05965  1.84924  1.69651  1.50088  1.39277
  1.33553  1.30772  1.30432  1.33973  1.54736  1.83722
  2.45271  3.04821  3.59563  4.08368  4.94737  5.69170
  7.19076  8.35935 10.08466 11.35255 12.34736 13.14255
 14.45747 15.44178 17.16623 18.28166 19.73311 20.62843
 21.24088 21.68098 22.27568 22.66026 23.21297 23.51427
 23.84338 24.01219 24.11639 24.18768 24.27847 24.32928
  4.52130  4.00420  3.68231  3.29150  3.05658  2.89659
  2.77933  2.61730  2.50858  2.34021  2.23943  2.10901
  2.01634  1.93962  1.87668  1.76286  1.66956  1.49031
  1.36181  1.19416  1.09616  1.04524  1.01954  1.01235
  1.03784  1.15454  1.30579  1.69363  2.11498  2.51474
  2.90038  3.61085  4.24688  5.58062  6.65321  8.30017
  9.54526 10.52625 11.34367 12.66386 13.68767 15.53043
 16.79440 18.48740 19.58855 20.36609 20.94594 21.75429
 22.29260 23.08815 23.52628 23.99226 24.24400 24.40245
 24.51196 24.65137 24.73828  4.45442  3.90445  3.54818
  3.10925  2.84577  2.66790  2.53906  2.36447  2.25027
  2.07873  1.97444  1.84578  1.75717  1.69464  1.63000
  1.53304  1.45024  1.28883  1.17128  1.02371  0.94182
  0.89566  0.87154  0.86259  0.88284  0.98002  1.09742
  1.34656  1.63400  1.92775  2.23157  2.81673  3.36122
  4.54636  5.52372  7.07887  8.28171  9.24542 10.06587
 11.36650 12.39874 14.28423 15.61748 17.42624 18.63455
 19.50638 20.17708 21.13809 21.79578 22.79489 23.35544
 23.94449 24.27130 24.47861 24.62308 24.81023 24.93436
  4.40017  3.82824  3.43720  2.94438  2.64672  2.44621
  2.30166  2.10745  1.98179  1.79537  1.68362  1.54922
  1.46066  1.40109  1.33739  1.25404  1.17971  1.03867
  0.93752  0.81248  0.74576  0.70623  0.68462  0.67412
  0.68809  0.76033  0.84623  1.02416  1.18978  1.34576
  1.53470  1.93098  2.33165  3.26893  4.08081  5.45575
  6.56120  7.49286  8.28231  9.55105 10.57349 12.47212
 13.83292 15.72999 17.03867 18.01341 18.78357 19.92796
 20.74336 22.03224 22.78870 23.62932 24.09012 24.38400
 24.58969 24.85995 25.02962  4.37233  3.79020  3.37442
  2.83802  2.50927  2.28613  2.12438  1.90541  1.76244
  1.54855  1.42449  1.27600  1.18207  1.11246  1.05345
  0.97190  0.90312  0.78035  0.69742  0.59325  0.53805
  0.50542  0.48684  0.47545  0.48310  0.52957  0.58720
  0.70299  0.81530  0.92727  1.03380  1.23594  1.44283
  2.04801  2.62456  3.69734  4.61666  5.44694  6.14301
  7.32795  8.29436 10.13600 11.47762 13.40457 14.77357
 15.83267 16.67441 17.96545 18.92307 20.51541 21.51370
 22.75015 23.43474 23.88087 24.19562 24.61082 24.83568
  4.36154  3.75410  3.32562  2.76388  2.40890  2.16150
  1.97783  1.72107  1.54766  1.28189  1.12865  0.94702
  0.83688  0.75437  0.70046  0.60884  0.54756  0.44445
  0.38029  0.30563  0.26675  0.24420  0.23085  0.21913
  0.21775  0.23020  0.25009  0.29812  0.34864  0.40154
  0.45249  0.55212  0.64765  0.86644  1.06249  1.39844
  1.77992  2.19893  2.60414  3.35735  4.02904  5.44035
  6.57858  8.31845  9.63203 10.69648 11.56540 12.94739
 14.01616 15.94843 17.27647 19.07617 20.26799 21.11858
 21.75807 22.65410 23.24554  4.36352  3.74301  3.31227
  2.74751  2.38760  2.13454  1.94509  1.67740  1.49466
  1.21231  1.04464  0.84875  0.73180  0.65417  0.59640
  0.50823  0.44837  0.34997  0.28903  0.22444  0.19040
  0.17165  0.16021  0.14830  0.14378  0.14592  0.15595
  0.18437  0.21560  0.24765  0.27999  0.34435  0.40715
  0.55403  0.69257  0.92716  1.12564  1.29066  1.46794
  1.86065  2.28102  3.27351  4.13235  5.55428  6.68947
  7.61731  8.41652  9.72741 10.76949 12.73875 14.14412
 15.99422 17.35123 18.36079 19.15221 20.32286 21.28584
  4.36397  3.74069  3.30778  2.73747  2.37152  2.11267
  1.91795  1.64123  1.45120  1.15595  0.98097  0.77610
  0.65460  0.57239  0.50947  0.42480  0.36484  0.27040
  0.21510  0.15659  0.12737  0.11057  0.09989  0.08758
  0.08129  0.07648  0.07837  0.08723  0.09954  0.11227
  0.12548  0.15212  0.17838  0.24026  0.29732  0.39448
  0.47553  0.54160  0.60140  0.70502  0.79416  0.98283
  1.14507  1.43650  1.69480  1.92679  2.27724  3.14080
  3.86979  5.36966  6.54000  8.36108  9.72223 10.77621
 11.65465 13.04413 14.07366  4.36376  3.74125  3.30809
  2.73670  2.36967  2.10989  1.91438  1.63642  1.44545
  1.14858  0.97364  0.76780  0.64571  0.56197  0.49914
  0.41392  0.35362  0.25974  0.20557  0.14751  0.11900
  0.10236  0.09175  0.07944  0.07302  0.06743  0.06793
  0.07389  0.08228  0.09140  0.10081  0.11965  0.13805
  0.18080  0.21925  0.28464  0.33873  0.38343  0.42402
  0.49289  0.55215  0.67674  0.78428  0.97519  1.14644
  1.30450  1.44754  1.70525  1.93408  2.70205  3.72020
  5.35448  6.61994  7.60184  8.44425  9.80037 10.75739
  4.36476  3.73944  3.30606  2.73498  2.36798  2.10799
  1.91213  1.63332  1.44153  1.14311  0.96670  0.75968
  0.63710  0.55364  0.49273  0.40568  0.34590  0.25217
  0.19788  0.14062  0.11240  0.09614  0.08578  0.07362
  0.06707  0.06039  0.05907  0.06126  0.06492  0.06910
  0.07333  0.08154  0.08926  0.10635  0.12086  0.14540
  0.16559  0.18374  0.19964  0.22755  0.25193  0.30369
  0.34777  0.42275  0.48774  0.54619  0.59956  0.69602
  0.78283  0.97495  1.14232  1.43126  1.68446  1.91195
  2.60220  3.74580  4.57677  4.36555  3.73793  3.30449
  2.73407  2.36753  2.10778  1.91201  1.63313  1.44117
  1.14237  0.96568  0.75848  0.63591  0.55265  0.49200
  0.40486  0.34523  0.25134  0.19662  0.13965  0.11144
  0.09539  0.08518  0.07316  0.06658  0.05956  0.05779
  0.05855  0.06137  0.06422  0.06707  0.07256  0.07764
  0.08862  0.09768  0.11314  0.12599  0.13820  0.14836
  0.16694  0.18353  0.21964  0.25050  0.30314  0.34768
  0.38644  0.42257  0.48776  0.54640  0.67818  0.79305
  0.97855  1.15120  1.30895  1.45514  1.79592  2.48366
  4.36623  3.73665  3.30320  2.73342  2.36730  2.10776
  1.91206  1.63311  1.44100  1.14187  0.96479  0.75736
  0.63478  0.55175  0.49043  0.40420  0.34458  0.25037
  0.19574  0.13840  0.11064  0.09474  0.08465  0.07277
  0.06621  0.05892  0.05640  0.05605  0.05645  0.05738
  0.05827  0.05994  0.06143  0.06449  0.06676  0.07125
  0.07538  0.07929  0.08307  0.09026  0.09705  0.11233
  0.12560  0.14769  0.16630  0.18323  0.19852  0.22608
  0.25067  0.30385  0.34867  0.42550  0.49128  0.54992
  0.60352  0.70018  0.78238  4.36018  3.75587  3.32040
  2.73968  2.36695  2.10417  1.90727  1.62900  1.43872
