 93 118678.0 22426.8 21600.5 17610.0 4615.0  906.9
 94 121818.0 23097.2 22266.2 18056.8 4765.4  944.7
 95 125027.0 23772.9 22944.0 18504.1 4918.6  981.6
 96 128220.0 24460.0 23799.0 18930.0 5067.4 1015.3
 97 131590.0 25275.0 24385.0 19452.0 5227.8 1056.6
 98 135960.0 26110.0 25250.0 19930.0 5385.4 1094.1
 99 139490.0 26900.0 26020.0 20410.0 5472.2 1136.7
100 143090.0 27700.0 26810.0 20900.0 5728.4 1186.6

   1  1.00000  1.00010  1.00010  1.00010  1.00010
   2  1.00000  1.00010  1.00010  1.00010  1.00010
   3   .98706  1.00000  1.00010  1.00010  1.00010
   4   .96838  1.00000  1.00010  1.00010  1.00010
   5   .95961   .48980   .33341  1.00000  1.00010
   6   .95378   .29973   .33334  1.00000  1.00010
   7   .94901   .21270   .33324  1.00000  1.00010
   8   .94486   .16436   .33307  1.00000  1.00010
   9   .94092   .13377   .33284  1.00000  1.00010
  10   .93710   .11276   .33256  1.00000  1.00010
  11   .93142   .12656   .33083   .99299  1.00000
  12   .92552   .14053   .32736   .97784  1.00000
  13   .92036   .14924   .32360   .96096  1.00000
  14   .91593   .15379   .31954   .94328  1.00000
  15   .91218   .15669   .31428   .92546  1.00000
  16   .90790   .15709   .30754   .91068  1.00000
  17   .90446   .15939   .30001   .89617  1.00000
  18   .90130   .15885   .30143   .87453  1.00000
  19   .89817   .16561   .30600   .85876  1.00000
  20   .89489   .16802   .29900   .84379  1.00000
  21   .89248   .16963   .29691   .83777   .98463
  22   .89030   .17057   .29597   .83208   .98606
  23   .88834   .17135   .29550   .82671   .98720
  24   .88695   .17091   .29413   .82754   .99581
  25   .88493   .17209   .29237   .81827   .98913
  26   .88334   .17243   .29243   .81285   .98996
  27   .88184   .17282   .29124   .80865   .99070
  28   .88042   .17303   .29063   .80394   .99137
  29   .87960   .17222   .29169   .80352   .99714
  30   .87783   .17326   .28905   .79514   .99253
  31   .87627   .17394   .28832   .78730   .98419
  32   .87464   .17470   .28719   .78063   .97898
  33   .87316   .17509   .28629   .77366   .97408
  34   .87159   .17575   .28548   .76609   .96843
  35   .87013   .17617   .28496   .75862   .96193
  36   .86859   .17674   .28252   .75092   .95493
  37   .86706   .17760   .28255   .74458   .95107
  38   .86545   .17840   .28185   .73748   .94769
  39   .86403   .17907   .28067   .73103   .94186
  40   .86256   .17954   .27993   .72527   .93552
  41   .86137   .18003   .27949   .72019   .92657
  42   .85995   .18041   .27880   .71495   .91991
  43   .85862   .18066   .27833   .70985   .91336
  44   .85728   .18087   .27728   .70979   .90686
  45   .85595   .18126   .27744   .70017   .90057
  46   .85473   .18142   .27710   .69597   .89213
  47   .85336   .18169   .27668   .69121   .88847
  48   .85192   .18206   .27638   .68633   .88572
  49   .85057   .18238   .27560   .68206   .88419
  50   .84918   .18265   .27551   .67703   .87998
  51   .84776   .18296   .27551   .67195   .87897
  52   .84638   .18325   .27534   .66773   .87699
  53   .84496   .18333   .27468   .66393   .87577
  54   .84350   .18353   .27504   .65886   .87480
  55   .84208   .18412   .27491   .65431   .87067
  56   .84061   .18423   .27482   .65002   .86094
  57   .83917   .18437   .27487   .64609   .85581
  58   .83781   .18449   .27545   .64389   .85595
  59   .83648   .18453   .27584   .64105   .85560
  60   .83506   .18473   .27638   .63831   .85068
  61   .83366   .18481   .27694   .63567   .84912
  62   .83226   .18492   .27750   .63312   .84669
  63   .83082   .18496   .27811   .63073   .84637
  64   .82931   .18502   .27872   .62770   .84245
  65   .82792   .18509   .27955   .62597   .84387
  66   .82649   .18510   .28030   .62381   .84279
  67   .82497   .18537   .28111   .62157   .84132
  68   .82346   .18502   .28200   .61951   .83839
  69   .82190   .18508   .28291   .61738   .83690
  70   .82037   .18503   .28386   .61527   .83461
  71   .81881   .18503   .28475   .61284   .83301
  72   .81704   .18496   .28571   .61031   .82985
  73   .81544   .18476   .28676   .60798   .82717
  74   .81371   .18479   .28764   .60550   .82466
  75   .81195   .18466   .28855   .60318   .81999
  76   .81015   .18456   .28969   .60065   .81475
  77   .80844   .18436   .29078   .59854   .81238
  78   .80652   .18421   .29189   .59602   .80933
  79   .80470   .18402   .29310   .59367   .80810
  80   .80268   .18388   .29423   .59096   .80485
  81   .80072   .18372   .29546   .58866   .80319
  82   .79898   .18345   .29692   .58613   .80331
  83   .79693   .18316   .29818   .58370   .79987
  84   .79475   .18296   .29934   .58145   .79915
  85   .79254   .18271   .30077   .57866   .79589
  86   .79032   .18238   .30219   .57627   .79342
  87   .78804   .18206   .30384   .57394   .79212
  88   .78567   .18169   .30501   .57145   .78795
  89   .78335   .18142   .30659   .56891   .78483
  90   .78101   .18125   .30819   .56669   .78254
  91   .77859   .18059   .31005   .56473   .78060
  92   .77591   .18021   .31188   .56255   .77876
  93   .77509   .17971   .31378   .56055   .77665
  94   .77060   .17930   .31569   .55863   .77523
  95   .76825   .17881   .31776   .55640   .77369
  96   .76559   .17829   .31973   .55458   .77143
  97   .76278   .17797   .32183   .55266   .76968
  98   .75971   .17734   .32405   .55092   .76804
  99   .75680   .17660   .32639   .54888   .76617
 100   .75421   .17597   .32861   .54727   .76470

  1 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.910000 0.045000 0.045000
  2 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.910000 0.045000 0.045000
  3 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.910000 0.045000 0.045000
  4 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
  5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
  6 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
  7 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
  8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
  9 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 10 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 11 0.016447 0.008553 0.000000 0.000000 0.009784 0.032043 0.019202 0.028855 0.868669 0.004747 0.000000 0.000000 0.000281 0.000000 0.000000 0.000000 0.010647 0.000527 0.000527
 12 0.019737 0.010263 0.000000 0.000000 0.011201 0.036682 0.021807 0.032685 0.834110 0.005385 0.000000 0.000000 0.001491 0.000000 0.000000 0.000000 0.025598 0.001266 0.001266
 13 0.029801 0.015199 0.000000 0.000000 0.012403 0.040619 0.023953 0.035808 0.785695 0.005907 0.000000 0.000000 0.003290 0.000000 0.000000 0.000000 0.046060 0.002278 0.002278
 14 0.032895 0.017105 0.000000 0.000000 0.013867 0.045413 0.026563 0.039603 0.756261 0.006543 0.000000 0.000000 0.005619 0.000000 0.000000 0.000000 0.056192 0.002779 0.002779
 15 0.039474 0.020526 0.000000 0.000000 0.015014 0.049172 0.028528 0.042416 0.712312 0.007017 0.000000 0.000000 0.010008 0.000000 0.000000 0.000000 0.077841 0.003849 0.003849
 16 0.053352 0.026032 0.003617 0.000000 0.015841 0.051879 0.029850 0.044259 0.659633 0.007333 0.000000 0.000000 0.014500 0.000000 0.000000 0.000000 0.098467 0.004869 0.004869
 17 0.061084 0.029342 0.005574 0.000000 0.016943 0.055489 0.031662 0.046812 0.624191 0.007767 0.000000 0.000000 0.018049 0.000000 0.000000 0.000000 0.110234 0.005451 0.005451
 18 0.088190 0.041695 0.010115 0.000000 0.017247 0.056483 0.031959 0.047116 0.566067 0.007829 0.000000 0.000000 0.022794 0.000000 0.000000 0.000000 0.121303 0.005999 0.005999
 19 0.096599 0.044650 0.013750 0.000000 0.017910 0.058655 0.032909 0.048372 0.527004 0.008050 0.000000 0.000000 0.026749 0.000000 0.000000 0.000325 0.138411 0.006845 0.006845
 20 0.107119 0.049368 0.018513 0.000000 0.018767 0.061462 0.034190 0.050104 0.497851 0.008351 0.000000 0.000000 0.028366 0.000000 0.000000 0.000638 0.140390 0.006942 0.006942
 21 0.110551 0.050968 0.018481 0.000000 0.019785 0.064796 0.035735 0.052207 0.475581 0.008716 0.000000 0.000000 0.030673 0.000000 0.000000 0.000658 0.148494 0.007343 0.007343
 22 0.115447 0.055217 0.019337 0.000000 0.020831 0.068223 0.037299 0.054322 0.455810 0.009083 0.000000 0.000000 0.031230 0.000000 0.000000 0.000670 0.149631 0.007399 0.007399
 23 0.145355 0.070571 0.024074 0.000000 0.020740 0.067922 0.036811 0.053439 0.414818 0.008951 0.000000 0.000000 0.030249 0.000000 0.000000 0.000586 0.143161 0.007079 0.007079
 24 0.138835 0.068441 0.022724 0.000000 0.022318 0.073090 0.039262 0.056812 0.409596 0.009532 0.000000 0.000000 0.031023 0.000000 0.000000 0.000537 0.145045 0.007173 0.007173
 25 0.163458 0.082565 0.026976 0.000000 0.022297 0.073023 0.038878 0.056068 0.376821 0.009424 0.000000 0.000000 0.029468 0.000000 0.000000 0.000479 0.136945 0.006772 0.006772
 26 0.187015 0.096853 0.031131 0.000000 0.022045 0.072196 0.038093 0.054748 0.344166 0.009218 0.000000 0.000000 0.028331 0.000000 0.000000 0.000431 0.131527 0.006504 0.006504
 27 0.190368 0.097564 0.032068 0.000000 0.022978 0.075253 0.039347 0.056353 0.332402 0.009506 0.000000 0.000000 0.028400 0.000000 0.000000 0.000432 0.131186 0.006487 0.006487
 28 0.220553 0.111861 0.037585 0.000000 0.022290 0.073001 0.037820 0.053974 0.299604 0.009122 0.000000 0.000000 0.026700 0.000000 0.000000 0.000407 0.122113 0.006039 0.006039
 29 0.236899 0.119214 0.041523 0.002364 0.022170 0.072606 0.037269 0.052994 0.277588 0.008973 0.000000 0.000000 0.025674 0.000000 0.000000 0.000391 0.116844 0.005778 0.005778
 30 0.261438 0.130535 0.047087 0.000940 0.021663 0.068238 0.036078 0.051110 0.253281 0.008671 0.000000 0.000000 0.024306 0.000000 0.000000 0.000370 0.110074 0.005443 0.005443
 31 0.256073 0.126670 0.047257 0.000000 0.022778 0.068504 0.037579 0.053033 0.249245 0.009015 0.000000 0.000000 0.027345 0.000000 0.000000 0.000730 0.118159 0.005843 0.005843
 32 0.303749 0.148859 0.057392 0.000000 0.020014 0.057339 0.032705 0.045976 0.205389 0.007832 0.000000 0.000000 0.026901 0.000000 0.000000 0.001034 0.109879 0.005434 0.005434
 33 0.315341 0.153819 0.060840 0.000000 0.020970 0.057301 0.033941 0.047523 0.202232 0.008113 0.000000 0.000000 0.018509 0.000000 0.000000 0.001160 0.090928 0.004496 0.004496
 34 0.341768 0.165928 0.067304 0.000000 0.018980 0.049348 0.030422 0.042423 0.172324 0.007258 0.000000 0.000000 0.021714 0.000000 0.000000 0.001888 0.094863 0.004691 0.004691
 35 0.369418 0.179186 0.074397 0.000000 0.017109 0.042260 0.027157 0.037711 0.146503 0.006466 0.000000 0.000000 0.021793 0.000000 0.000000 0.002421 0.090813 0.004491 0.004491
 36 0.390423 0.189197 0.080380 0.000000 0.016320 0.038189 0.025649 0.035465 0.132013 0.006095 0.000000 0.000000 0.017363 0.000000 0.000000 0.002594 0.078504 0.003882 0.003882
 37 0.401295 0.194572 0.084132 0.000000 0.015663 0.036925 0.024371 0.033551 0.119873 0.005779 0.000000 0.000000 0.017285 0.000000 0.000000 0.002515 0.076292 0.003773 0.003773
 38 0.376785 0.182788 0.080427 0.000000 0.018696 0.044404 0.028799 0.039468 0.135583 0.006815 0.000000 0.000000 0.016085 0.000000 0.000000 0.002277 0.078475 0.003881 0.003881
 39 0.422422 0.205132 0.091892 0.000554 0.014551 0.032012 0.022186 0.030265 0.100126 0.005239 0.000000 0.000000 0.016029 0.000000 0.000000 0.002186 0.068815 0.003403 0.003403
 40 0.408640 0.198638 0.090579 0.002144 0.016131 0.032666 0.024343 0.033052 0.105464 0.005736 0.000000 0.000000 0.018073 0.000000 0.000000 0.002280 0.075174 0.003717 0.003717
 41 0.423815 0.206482 0.095705 0.003997 0.014843 0.029056 0.022167 0.029952 0.092320 0.005211 0.000000 0.000000 0.016956 0.000000 0.000000 0.002225 0.069571 0.003440 0.003440
 42 0.441686 0.215681 0.101598 0.006035 0.013295 0.025128 0.019648 0.026415 0.078762 0.004608 0.000000 0.000000 0.014982 0.000000 0.000000 0.002043 0.061100 0.003021 0.003021
 43 0.431044 0.211103 0.100711 0.007142 0.014784 0.027276 0.021616 0.028913 0.083513 0.005058 0.000000 0.000000 0.015277 0.000000 0.000000 0.002182 0.062645 0.003098 0.003098
 44 0.446224 0.219185 0.105888 0.008703 0.013018 0.023432 0.018830 0.025056 0.070199 0.004396 0.000000 0.000000 0.014751 0.000000 0.000000 0.002204 0.059214 0.002928 0.002928
 45 0.450150 0.221632 0.108393 0.009825 0.012658 0.022152 0.018112 0.023971 0.065230 0.004217 0.000000 0.000000 0.014716 0.000000 0.000000 0.002141 0.057929 0.002865 0.002865
 46 0.454030 0.224071 0.110926 0.010973 0.012361 0.021014 0.017494 0.023024 0.060932 0.004063 0.000000 0.000000 0.014313 0.000000 0.000000 0.002026 0.055611 0.002750 0.002750
 47 0.474719 0.234960 0.117708 0.012613 0.009103 0.015134 0.012740 0.016673 0.042963 0.002952 0.005504 0.005220 0.007457 0.000758 0.000719 0.001027 0.054996 0.002720 0.002720
 48 0.467079 0.231851 0.117526 0.013543 0.010639 0.017289 0.014724 0.019157 0.048123 0.003402 0.004485 0.004195 0.006025 0.000700 0.000655 0.000940 0.051567 0.002550 0.002550
 49 0.470990 0.234499 0.120128 0.014382 0.010335 0.016380 0.014141 0.018287 0.044837 0.003259 0.003837 0.003540 0.005112 0.000672 0.000620 0.000895 0.048013 0.002374 0.002374
 50 0.469274 0.234354 0.121313 0.015059 0.010727 0.016574 0.014511 0.018649 0.044679 0.003334 0.003715 0.003380 0.004907 0.000718 0.000653 0.000949 0.046888 0.002319 0.002319
 51 0.478715 0.239919 0.125233 0.016134 0.009584 0.014544 0.012814 0.016364 0.038352 0.002936 0.003327 0.002984 0.004358 0.000643 0.000577 0.000842 0.041319 0.002043 0.002043
 52 0.482529 0.242692 0.127733 0.017047 0.009053 0.013489 0.011963 0.015176 0.034834 0.002733 0.003177 0.002808 0.004125 0.000610 0.000539 0.000792 0.038904 0.001924 0.001924
 53 0.491990 0.248254 0.131724 0.018032 0.007398 0.010801 0.009660 0.012172 0.027390 0.002200 0.003463 0.003016 0.004457 0.000664 0.000579 0.000855 0.036746 0.001817 0.001817
 54 0.484848 0.245449 0.131286 0.018417 0.008674 0.012404 0.011190 0.014002 0.030924 0.002541 0.003116 0.002674 0.003975 0.000598 0.000513 0.000763 0.036642 0.001812 0.001812
 55 0.494104 0.251011 0.135324 0.019561 0.007466 0.010509 0.009516 0.011821 0.025649 0.002154 0.002386 0.002017 0.003017 0.000524 0.000443 0.000662 0.029926 0.001480 0.001480
 56 0.475930 0.242627 0.131832 0.019611 0.009727 0.013472 0.012245 0.015098 0.032222 0.002762 0.003421 0.002847 0.004288 0.000751 0.000625 0.000941 0.040471 0.002001 0.002001
 57 0.496323 0.253659 0.138779 0.021239 0.006893 0.009425 0.008569 0.010485 0.022030 0.001927 0.002394 0.001961 0.002973 0.000525 0.000431 0.000653 0.027912 0.001380 0.001380
 58 0.489397 0.250749 0.138128 0.021726 0.007704 0.010401 0.009457 0.011480 0.023774 0.002119 0.002828 0.002281 0.003480 0.000621 0.000501 0.000764 0.031909 0.001578 0.001578
 59 0.487941 0.250666 0.139361 0.022031 0.007420 0.009981 0.008993 0.010827 0.022121 0.002008 0.003549 0.002817 0.004328 0.000779 0.000618 0.000950 0.035172 0.001739 0.001739
 60 0.491892 0.253369 0.142157 0.022582 0.007158 0.009592 0.008563 0.010222 0.020626 0.001905 0.002657 0.002074 0.003210 0.000583 0.000455 0.000705 0.029061 0.001437 0.001437
 61 0.490438 0.253180 0.143225 0.023157 0.006931 0.009288 0.008183 0.009683 0.019316 0.001813 0.003247 0.002493 0.003885 0.000713 0.000547 0.000853 0.031655 0.001565 0.001565
 62 0.488985 0.252992 0.144291 0.023732 0.007373 0.009880 0.008590 0.010071 0.019883 0.001896 0.002743 0.002071 0.003252 0.000602 0.000455 0.000714 0.029400 0.001454 0.001454
 63 0.487807 0.253044 0.145109 0.024040 0.007317 0.009804 0.008410 0.009767 0.019104 0.001849 0.003114 0.002310 0.003656 0.000684 0.000507 0.000803 0.030712 0.001519 0.001519
 64 0.494652 0.257268 0.148331 0.024748 0.006303 0.008446 0.007146 0.008218 0.015941 0.001565 0.002415 0.001761 0.002809 0.000530 0.000387 0.000617 0.024917 0.001232 0.001232
 65 0.492542 0.257043 0.148991 0.025424 0.006579 0.008833 0.007357 0.008374 0.016128 0.001604 0.002344 0.001679 0.002700 0.000515 0.000369 0.000593 0.024684 0.001221 0.001221
 66 0.501063 0.262383 0.152892 0.026661 0.004861 0.006539 0.005360 0.006037 0.011554 0.001163 0.002007 0.001412 0.002289 0.000441 0.000310 0.000502 0.019552 0.000967 0.000967
 67 0.492849 0.258751 0.151804 0.026596 0.005938 0.008016 0.006454 0.007189 0.013691 0.001394 0.002689 0.001856 0.003036 0.000590 0.000407 0.000666 0.024859 0.001229 0.001229
 68 0.504757 0.265691 0.156932 0.027620 0.003775 0.005116 0.004044 0.004454 0.008448 0.000870 0.001895 0.001284 0.002118 0.000416 0.000282 0.000465 0.016647 0.000823 0.000823
 69 0.495523 0.261261 0.155485 0.027731 0.005347 0.007312 0.005644 0.006141 0.011616 0.001208 0.002173 0.001444 0.002404 0.000477 0.000317 0.000528 0.020687 0.001023 0.001023
 70 0.494216 0.261003 0.156504 0.028276 0.005262 0.007261 0.005472 0.005881 0.011104 0.001165 0.002445 0.001593 0.002678 0.000537 0.000350 0.000588 0.021708 0.001073 0.001073
 71 0.492924 0.260990 0.157270 0.028816 0.005678 0.007921 0.005816 0.006170 0.011644 0.001232 0.001954 0.001248 0.002118 0.000429 0.000274 0.000465 0.019600 0.000969 0.000969
 72 0.491632 0.260977 0.158036 0.029355 0.005510 0.007770 0.005558 0.005816 0.010985 0.001171 0.002335 0.001461 0.002504 0.000512 0.000321 0.000550 0.021103 0.001044 0.001044
 73 0.485008 0.262388 0.160048 0.038556 0.005024 0.007184 0.004989 0.005147 0.009740 0.001045 0.002120 0.001299 0.002250 0.000465 0.000285 0.000494 0.018993 0.000939 0.000939
 74 0.483128 0.261856 0.160882 0.039134 0.005151 0.007469 0.005035 0.005117 0.009716 0.001048 0.002227 0.001336 0.002339 0.000489 0.000293 0.000513 0.019532 0.000966 0.000966
 75 0.484714 0.263440 0.162618 0.040227 0.004612 0.006826 0.004436 0.004439 0.008467 0.000918 0.002053 0.001209 0.002110 0.000451 0.000265 0.000463 0.017566 0.000869 0.000869
 76 0.485772 0.264746 0.164191 0.041291 0.004187 0.006322 0.003961 0.003899 0.007483 0.000815 0.001867 0.001079 0.001878 0.000410 0.000237 0.000412 0.015773 0.000780 0.000780
 77 0.477088 0.260488 0.162682 0.041741 0.005560 0.008465 0.005174 0.005006 0.009678 0.001057 0.002546 0.001443 0.002504 0.000559 0.000317 0.000550 0.020985 0.001038 0.001038
 78 0.484604 0.265078 0.166704 0.043614 0.003938 0.006045 0.003603 0.003423 0.006679 0.000731 0.001698 0.000944 0.001632 0.000373 0.000207 0.000358 0.014178 0.000701 0.000701
 79 0.482903 0.264870 0.167322 0.044905 0.003907 0.006094 0.003513 0.003274 0.006457 0.000708 0.001840 0.001002 0.001728 0.000404 0.000220 0.000379 0.014604 0.000722 0.000722
 80 0.477193 0.262456 0.166540 0.045811 0.004684 0.007424 0.004139 0.003781 0.007547 0.000827 0.002329 0.001242 0.002135 0.000511 0.000273 0.000469 0.017834 0.000882 0.000882
 81 0.480406 0.264942 0.169097 0.047555 0.003797 0.006094 0.003296 0.002947 0.005967 0.000654 0.001797 0.000938 0.001607 0.000394 0.000206 0.000353 0.013873 0.000686 0.000686
 82 0.477612 0.264119 0.169552 0.048717 0.004020 0.006532 0.003426 0.002995 0.006162 0.000674 0.001956 0.001000 0.001706 0.000429 0.000219 0.000375 0.014733 0.000729 0.000729
 83 0.476077 0.263746 0.170194 0.049983 0.004093 0.006723 0.003424 0.002922 0.006122 0.000668 0.001945 0.000972 0.001653 0.000427 0.000213 0.000363 0.014604 0.000722 0.000722
 84 0.466633 0.258982 0.167989 0.050396 0.005696 0.009456 0.004677 0.003891 0.008317 0.000904 0.002929 0.001432 0.002424 0.000643 0.000314 0.000532 0.020984 0.001038 0.001038
 85 0.472681 0.263044 0.171578 0.052697 0.004129 0.006999 0.003325 0.002692 0.005886 0.000637 0.002082 0.000995 0.001677 0.000457 0.000218 0.000368 0.014862 0.000735 0.000735
 86 0.470819 0.262717 0.172320 0.054144 0.004165 0.007206 0.003289 0.002586 0.005799 0.000624 0.002113 0.000986 0.001655 0.000464 0.000216 0.000363 0.014862 0.000735 0.000735
 87 0.469213 0.262289 0.172901 0.055596 0.004214 0.007364 0.003262 0.002486 0.005731 0.000612 0.002145 0.000977 0.001632 0.000471 0.000214 0.000358 0.014862 0.000735 0.000735
