  0.001  35.48133892  183
 0.02131 0.02881 0.03812 0.04934 0.06263 0.07816 0.09600 0.11619 0.13877 0.16362
 0.19069 0.21985 0.25090 0.28351 0.31743 0.35231 0.38781 0.42363 0.45943 0.49488
 0.52968 0.56358 0.59632 0.62773 0.65764 0.68588 0.71241 0.73719 0.76018 0.78145
 0.80106 0.81909 0.83561 0.85074 0.86457 0.87725 0.88884 0.89939 0.90905 0.91783
 0.92585 0.93313 0.93973 0.94573 0.95115 0.95606 0.96050 0.96450 0.96811 0.97137
 0.97430 0.97692 0.97929 0.98142 0.98333 0.98504 0.98658 0.98795 0.98919 0.99030
 0.99130 0.99219 0.99299 0.99370 0.99434 0.99492 0.99544 0.99589 0.99631 0.99668
 0.99701 0.99731 0.99758 0.99782 0.99803 0.99823 0.99840 0.99856 0.99870 0.99883
 0.99894 0.99904 0.99913 0.99922 0.99929 0.99936 0.99942 0.99948 0.99952 0.99957
 0.99961 0.99964 0.99968 0.99971 0.99973 0.99976 0.99978 0.99980 0.99982 0.99983
 0.99985 0.99986 0.99987 0.99989 0.99990 0.99990 0.99991 0.99992 0.99993 0.99993
 0.99994 0.99994 0.99995 0.99995 0.99996 0.99996 0.99997 0.99997 0.99997 0.99997
 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99999 0.99999 0.99999
 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999
 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000
 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000
 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000
 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000
 1.00000 1.00000 1.00000
 0.00752 0.01082 0.01508 0.02044 0.02712 0.03520 0.04480 0.05599 0.06896 0.08368
 0.10019 0.11854 0.13872 0.16064 0.18426 0.20951 0.23625 0.26443 0.29376 0.32408
 0.35521 0.38697 0.41906 0.45133 0.48355 0.51553 0.54703 0.57786 0.60785 0.63680
 0.66464 0.69115 0.71627 0.73996 0.76212 0.78274 0.80188 0.81957 0.83584 0.85077
 0.86443 0.87691 0.88838 0.89886 0.90834 0.91708 0.92500 0.93224 0.93881 0.94478
 0.95021 0.95513 0.95959 0.96359 0.96724 0.97052 0.97348 0.97616 0.97856 0.98072
 0.98267 0.98442 0.98599 0.98741 0.98868 0.98982 0.99085 0.99176 0.99259 0.99333
 0.99400 0.99459 0.99513 0.99561 0.99605 0.99643 0.99679 0.99710 0.99738 0.99764
 0.99786 0.99807 0.99826 0.99842 0.99857 0.99871 0.99883 0.99894 0.99904 0.99913
 0.99921 0.99928 0.99935 0.99941 0.99946 0.99951 0.99956 0.99960 0.99963 0.99967
 0.99970 0.99972 0.99975 0.99977 0.99979 0.99981 0.99983 0.99984 0.99985 0.99987
 0.99988 0.99989 0.99990 0.99991 0.99992 0.99992 0.99993 0.99993 0.99994 0.99994
 0.99995 0.99995 0.99996 0.99996 0.99997 0.99997 0.99997 0.99997 0.99998 0.99998
 0.99998 0.99998 0.99998 0.99998 0.99998 0.99999 0.99999 0.99999 0.99999 0.99999
 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 1.00000
 0.99999 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000
 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000
 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000
 1.00000 1.00000 1.00000
 0.04138 0.05152 0.06303 0.07583 0.08977 0.10471 0.12051 0.13704 0.15414 0.17168
 0.18953 0.20770 0.22611 0.24475 0.26363 0.28280 0.30226 0.32207 0.34222 0.36279
 0.38371 0.40509 0.42690 0.44906 0.47157 0.49430 0.51721 0.54034 0.56350 0.58658
 0.60953 0.63224 0.65462 0.67658 0.69805 0.71889 0.73903 0.75843 0.77701 0.79467
 0.81134 0.82707 0.84175 0.85547 0.86817 0.87988 0.89068 0.90056 0.90961 0.91793
 0.92552 0.93244 0.93873 0.94450 0.94976 0.95452 0.95889 0.96282 0.96644 0.96968
 0.97265 0.97533 0.97774 0.97994 0.98191 0.98369 0.98531 0.98676 0.98806 0.98924
 0.99031 0.99126 0.99212 0.99290 0.99359 0.99421 0.99478 0.99528 0.99574 0.99615
 0.99653 0.99686 0.99716 0.99743 0.99767 0.99789 0.99809 0.99827 0.99843 0.99858
 0.99871 0.99883 0.99894 0.99904 0.99912 0.99920 0.99927 0.99934 0.99940 0.99945
 0.99950 0.99955 0.99959 0.99962 0.99966 0.99969 0.99971 0.99974 0.99976 0.99978
 0.99980 0.99982 0.99984 0.99985 0.99986 0.99987 0.99988 0.99989 0.99990 0.99991
 0.99992 0.99993 0.99993 0.99994 0.99994 0.99995 0.99995 0.99995 0.99996 0.99996
 0.99997 0.99997 0.99997 0.99997 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998
 0.99998 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999
 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 1.00000 1.00000 1.00000
 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000
 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000
