 82
   0.02481 -24.04053   0.02834 -21.73795   0.03598 -19.43536   0.05267 -17.13278
   0.08958 -14.83019   0.12513 -13.61677   0.13759 -13.29401   0.14687 -13.07664
   0.16050 -12.78677   0.17405 -12.52761   0.18656 -12.30941   0.20498 -12.01858
   0.22314 -11.76075   0.24788 -11.44641   0.26896 -11.20535   0.28706 -11.01508
   0.31802 -10.71904   0.34061 -10.52306   0.37356 -10.26247   0.40547 -10.03474
   0.44629  -9.77342   0.49537  -9.49556   0.53468  -9.29665   0.59421  -9.02746
   0.66932  -8.73171   0.69315  -8.64616   0.71491  -8.57112   0.77173  -8.38815
   0.86399  -8.12485   0.97346  -7.85558   1.09861  -7.59135   1.23474  -7.34377
   1.38629  -7.10596   1.55814  -6.87396   1.60944  -6.81063   1.79176  -6.60395
   1.94591  -6.45033   2.07944  -6.32890   2.19722  -6.22972   2.30259  -6.14788
   2.39790  -6.07833   2.48491  -6.01863   2.56495  -5.96580   2.63906  -5.91896
   2.70805  -5.87707   2.77259  -5.83892   2.89037  -5.77249   2.99573  -5.71626
   3.09104  -5.66735   3.17805  -5.62460   3.25810  -5.58680   3.33220  -5.55269
   3.40120  -5.52196   3.68888  -5.40235   3.91202  -5.31811   4.09434  -5.25430
   4.38203  -5.16187   4.60517  -5.09685   5.01064  -4.99363   5.29832  -4.93173
   5.70378  -4.85968   5.99146  -4.81849   6.21461  -4.79150   6.39693  -4.77229
   6.68461  -4.74673   6.90776  -4.73028   7.31322  -4.70665   7.60090  -4.69367
   8.00637  -4.68022   8.29405  -4.67206   8.51719  -4.66736   8.69951  -4.66407
   8.98720  -4.65973   9.21034  -4.65699   9.61581  -4.65342   9.90349  -4.65132
  10.30895  -4.64944  10.59663  -4.64797  10.81978  -4.64724  11.00210  -4.64683
  11.28978  -4.64630  11.51293  -4.64589
 86
   0.02481 -22.65264   0.02834 -20.35006   0.03598 -18.04747   0.05267 -15.74489
   0.08351 -13.71484   0.08958 -13.44230   0.09767 -13.11544   0.10499 -12.84974
   0.11386 -12.55864   0.12513 -12.22888   0.13759 -11.90611   0.14687 -11.68875
   0.16050 -11.39888   0.17405 -11.13972   0.18656 -10.92151   0.20498 -10.63068
   0.22314 -10.37285   0.24788 -10.05856   0.26896  -9.81759   0.28706  -9.62740
   0.31802  -9.33154   0.34061  -9.13568   0.37356  -8.87533   0.40547  -8.64787
   0.44629  -8.38684   0.49537  -8.10928   0.53468  -7.91054   0.59421  -7.64142
   0.66932  -7.34535   0.69315  -7.25958   0.71491  -7.18430   0.77173  -7.00084
   0.86399  -6.73738   0.97346  -6.46839   1.09861  -6.20466   1.23474  -5.95723
   1.38629  -5.71961   1.55814  -5.48826   1.60944  -5.42501   1.79176  -5.21784
   1.94591  -5.06388   2.07944  -4.94246   2.19722  -4.84368   2.30259  -4.76159
   2.39790  -4.69215   2.48491  -4.63234   2.56495  -4.57950   2.63906  -4.53285
   2.70805  -4.49095   2.77259  -4.45331   2.89037  -4.38684   2.99573  -4.33057
   3.09104  -4.28164   3.17805  -4.23914   3.25810  -4.20104   3.33220  -4.16756
   3.40120  -4.13704   3.68888  -4.01850   3.91202  -3.93632   4.09434  -3.87473
   4.38203  -3.78760   4.60517  -3.72804   5.01064  -3.63705   5.29832  -3.58452
   5.70378  -3.52574   5.99146  -3.49298   6.21461  -3.47183   6.39693  -3.45713
   6.68461  -3.43734   6.90776  -3.42498   7.31322  -3.40701   7.60090  -3.39740
   8.00637  -3.38729   8.29405  -3.38110   8.51719  -3.37758   8.69951  -3.37524
   8.98720  -3.37203   9.21034  -3.36999   9.61581  -3.36767   9.90349  -3.36593
  10.30895  -3.36448  10.59663  -3.36361  10.81978  -3.36303  11.00210  -3.36275
  11.28978  -3.36246  11.51293  -3.36217
 90
   0.02481 -21.83940   0.02834 -19.53682   0.03598 -17.23423   0.05267 -14.93165
   0.06803 -13.74547   0.07344 -13.42195   0.07752 -13.19974   0.08351 -12.90160
   0.08958 -12.62906   0.09767 -12.30220   0.10499 -12.03650   0.11386 -11.74540
   0.12513 -11.41564   0.13759 -11.09288   0.14687 -10.87552   0.16050 -10.58565
   0.17405 -10.32648   0.18656 -10.10826   0.20498  -9.81743   0.22314  -9.55961
   0.24788  -9.24539   0.26896  -9.00451   0.28706  -8.81442   0.31802  -8.51879
   0.34061  -8.32311   0.37356  -8.06305   0.40547  -7.83587   0.44629  -7.57517
   0.49537  -7.29795   0.53468  -7.09941   0.59421  -6.83047   0.66932  -6.53431
   0.69315  -6.44843   0.71491  -6.37302   0.77173  -6.18933   0.86399  -5.92582
   0.92802  -5.76362   1.01693  -5.56101   1.09861  -5.39373   1.23474  -5.14639
   1.38629  -4.90858   1.55814  -4.67702   1.60944  -4.61381   1.79176  -4.40714
   1.94591  -4.25311   2.07944  -4.13142   2.19722  -4.03306   2.30259  -3.95076
   2.39790  -3.88149   2.48491  -3.82173   2.56495  -3.76879   2.63906  -3.72223
   2.70805  -3.68051   2.77259  -3.64238   2.89037  -3.57627   2.99573  -3.52032
   3.09104  -3.47183   3.17805  -3.42960   3.25810  -3.39204   3.33220  -3.35871
   3.40120  -3.32841   3.68888  -3.21289   3.91202  -3.13385   4.09434  -3.07456
   4.38203  -2.98995   4.60517  -2.93351   5.01064  -2.84714   5.29832  -2.79688
   5.70378  -2.73877   5.99146  -2.70560   6.21461  -2.68370   6.39693  -2.66816
   6.68461  -2.64719   6.90776  -2.63359   7.31322  -2.61401   7.60090  -2.60315
   8.00637  -2.59147   8.29405  -2.58521   8.51719  -2.58124   8.69951  -2.57834
   8.98720  -2.57479   9.21034  -2.57243   9.61581  -2.56929   9.90349  -2.56746
  10.30895  -2.56564  10.59663  -2.56473  10.81978  -2.56408  11.00210  -2.56369
  11.28978  -2.56317  11.51293  -2.56291
 91
   0.02481 -21.25902   0.02834 -18.95643   0.03598 -16.65385   0.05267 -14.35126
   0.05931 -13.77860   0.06307 -13.49804   0.06803 -13.16508   0.07344 -12.84156
   0.07752 -12.61935   0.08351 -12.32121   0.08958 -12.04868   0.09767 -11.72182
   0.10499 -11.45612   0.11386 -11.16503   0.12513 -10.83527   0.13759 -10.51251
   0.14687 -10.29515   0.16050 -10.00528   0.17405  -9.74609   0.18656  -9.52786
   0.20498  -9.23701   0.22314  -8.97923   0.24788  -8.66518   0.26896  -8.42456
   0.28706  -8.23476   0.31802  -7.93969   0.34061  -7.74445   0.37356  -7.48500
   0.40547  -7.25831   0.44629  -6.99799   0.49537  -6.72094   0.53468  -6.52238
   0.59421  -6.25338   0.66932  -5.95741   0.69315  -5.87173   0.71491  -5.79656
   0.77173  -5.61341   0.86399  -5.35031   0.97346  -5.08167   1.09861  -4.81812
   1.23474  -4.57069   1.38629  -4.33286   1.55814  -4.10130   1.60944  -4.03815
   1.79176  -3.83183   1.94591  -3.67774   2.07944  -3.55645   2.19722  -3.45777
   2.30259  -3.37553   2.39790  -3.30634   2.48491  -3.24676   2.56495  -3.19418
   2.63906  -3.14749   2.70805  -3.10577   2.77259  -3.06809   2.89037  -3.00215
   2.99573  -2.94637   3.09104  -2.89842   3.17805  -2.85632   3.25810  -2.81926
   3.33220  -2.78612   3.40120  -2.75640   3.68888  -2.64198   3.91202  -2.56408
   4.09434  -2.50617   4.38203  -2.42453   4.60517  -2.36926   5.01064  -2.28376
   5.29832  -2.23306   5.70378  -2.17331   5.99146  -2.13962   6.21461  -2.11777
   6.39693  -2.10128   6.68461  -2.08024   6.90776  -2.06593   7.31322  -2.04562
