 76
   0.73516 -18.41646   0.75905 -16.11387   0.81256 -13.81129   0.82483 -13.47433
   0.83595 -13.20164   0.84938 -12.90556   0.86601 -12.57994   0.87971 -12.33948
   0.89478 -12.09885   0.91063 -11.86849   0.92936 -11.62179   0.93861 -11.50870
   0.96008 -11.26567   0.97848 -11.07592   1.00989 -10.78443   1.03283 -10.59293
   1.06626 -10.33964   1.09861 -10.11792   1.13943  -9.86368   1.17384  -9.66746
   1.23134  -9.36980   1.27237  -9.17697   1.33097  -8.92569   1.38629  -8.71138
   1.44692  -8.49951   1.53148  -8.23690   1.60944  -8.02158   1.70475  -7.78573
   1.79176  -7.59254   1.90954  -7.35987   1.94591  -7.29371   2.07944  -7.06992
   2.19722  -6.89385   2.30259  -6.75075   2.39790  -6.63164   2.48491  -6.53069
   2.56495  -6.44402   2.63906  -6.36776   2.70805  -6.30017   2.77259  -6.23941
   2.89037  -6.13580   2.99573  -6.04952   3.09104  -5.97599   3.17805  -5.91228
   3.25810  -5.85623   3.33220  -5.80681   3.40120  -5.76258   3.68888  -5.59430
   3.91202  -5.47912   4.09434  -5.39351   4.38203  -5.27148   4.60517  -5.18624
   5.01064  -5.04958   5.29832  -4.96528   5.70378  -4.86252   5.99146  -4.80082
   6.21461  -4.75890   6.39693  -4.72836   6.68461  -4.68605   6.90776  -4.65804
   7.31322  -4.61643   7.60090  -4.59324   8.00637  -4.56787   8.29405  -4.55353
   8.51719  -4.54408   8.69951  -4.53751   8.98720  -4.52914   9.21034  -4.52359
   9.61581  -4.51624   9.90349  -4.51259  10.30895  -4.50804  10.59663  -4.50532
  10.81978  -4.50442  11.00210  -4.50261  11.28978  -4.50171  11.51293  -4.50081
 78
   0.73516 -17.72331   0.75905 -15.42073   0.79516 -13.68119   0.80388 -13.38466
   0.81256 -13.11814   0.82483 -12.78119   0.83595 -12.50849   0.84938 -12.21240
   0.86601 -11.88679   0.87971 -11.64633   0.89478 -11.40570   0.91063 -11.17533
   0.92936 -10.92865   0.93861 -10.81556   0.96008 -10.57253   0.97848 -10.38279
   1.00989 -10.09129   1.03283  -9.89980   1.06626  -9.64654   1.09861  -9.42477
   1.13943  -9.17050   1.17384  -8.97423   1.23134  -8.67648   1.27237  -8.48359
   1.33097  -8.23225   1.38629  -8.01793   1.44692  -7.80611   1.53148  -7.54368
   1.60944  -7.32859   1.70475  -7.09300   1.79176  -6.89979   1.90954  -6.66656
   1.94591  -6.60027   2.07944  -6.37654   2.19722  -6.20071   2.30259  -6.05803
   2.39790  -5.93887   2.48491  -5.83789   2.56495  -5.75087   2.63906  -5.67461
   2.70805  -5.60702   2.77259  -5.54652   2.89037  -5.44265   2.99573  -5.35637
   3.09104  -5.28264   3.17805  -5.21895   3.25810  -5.16326   3.33220  -5.11383
   3.40120  -5.06959   3.68888  -4.90129   3.91202  -4.78621   4.09434  -4.70091
   4.38203  -4.58048   4.60517  -4.49632   5.01064  -4.36537   5.29832  -4.28672
   5.70378  -4.19372   5.99146  -4.14018   6.21461  -4.10439   6.39693  -4.07867
   6.68461  -4.04384   6.90776  -4.02128   7.31322  -3.98782   7.60090  -3.96965
   8.00637  -3.94972   8.29405  -3.93837   8.51719  -3.93172   8.69951  -3.92663
   8.98720  -3.92006   9.21034  -3.91603   9.61581  -3.91052   9.90349  -3.90753
  10.30895  -3.90455  10.59663  -3.90257  10.81978  -3.90108  11.00210  -3.90059
  11.28978  -3.89960  11.51293  -3.89911
 79
   0.73516 -17.31826   0.75905 -15.01567   0.78928 -13.49601   0.79516 -13.27614
   0.80388 -12.97961   0.81256 -12.71309   0.82483 -12.37613   0.83595 -12.10344
   0.84938 -11.80735   0.86601 -11.48174   0.87971 -11.24127   0.89478 -11.00064
   0.91063 -10.77028   0.92936 -10.52359   0.93861 -10.41050   0.96008 -10.16748
   0.97848  -9.97774   1.00989  -9.68626   1.03283  -9.49477   1.06626  -9.24150
   1.09861  -9.01972   1.13943  -8.76540   1.17384  -8.56910   1.23134  -8.27126
   1.27237  -8.07832   1.33097  -7.82691   1.38629  -7.61257   1.44692  -7.40078
   1.53148  -7.13835   1.60944  -6.92307   1.70475  -6.68697   1.79176  -6.49366
   1.90954  -6.26137   1.94591  -6.19530   2.07944  -5.97127   2.19722  -5.79524
