 43
  -7.00266  -0.51555  -6.78630  -0.57504  -6.76232  -0.58581  -6.62074  -0.63879
  -6.49401  -0.70016  -6.39391  -0.75675  -6.31791  -0.80578  -6.25896  -0.84721
  -6.17901  -0.91019  -6.09991  -0.97837  -6.02177  -1.05238  -5.93659  -1.14036
  -5.85545  -1.23129  -5.77595  -1.32687  -5.69330  -1.43264  -5.61240  -1.54186
  -5.51568  -1.67921  -5.41662  -1.82639  -5.29530  -2.01417  -5.17486  -2.20732
  -5.03866  -2.43253  -4.89793  -2.67185  -4.74140  -2.94528  -4.57157  -3.24983
  -4.40707  -3.55187  -4.20701  -3.92717  -3.98569  -4.35043  -3.70800  -4.89014
  -3.35070  -5.59351  -2.79764  -6.69223  -1.69621  -8.89178  -0.58644 -11.11095
   0.52833 -13.34045   1.63357 -15.55093   2.73881 -17.76141   3.84405 -19.97189
   4.94929 -22.18237   6.05453 -24.39285   7.36827 -27.02033   8.51956 -29.32291
   9.67086 -31.62550  10.82215 -33.92808  11.51293 -35.30964
 47
  -6.94373   0.94296  -6.59066   0.88913  -6.55325   0.88254  -6.53136   0.87187
  -6.30720   0.81208  -6.28731   0.80226  -6.22085   0.77803  -6.12112   0.73666
  -6.01808   0.68660  -5.94489   0.64625  -5.83183   0.57454  -5.73161   0.50065
  -5.65094   0.43473  -5.56798   0.36024  -5.48005   0.27404  -5.40100   0.18978
  -5.32217   0.09952  -5.23665  -0.00475  -5.15809  -0.10620  -5.05595  -0.24533
  -4.95898  -0.38426  -4.85777  -0.53547  -4.74131  -0.71629  -4.61749  -0.91536
  -4.47955  -1.14426  -4.32845  -1.40253  -4.16589  -1.68821  -4.00753  -1.97346
  -3.83144  -2.29783  -3.63827  -2.66102  -3.40255  -3.11251  -3.12354  -3.65543
  -2.75019  -4.39099  -2.18617  -5.51199  -1.08096  -7.71938   0.06781 -10.01657
   1.17305 -12.22702   2.27829 -14.43750   3.38354 -16.64798   4.48878 -18.85846
   5.59402 -21.06894   6.69926 -23.27943   7.82879 -25.53849   8.98008 -27.84107
  10.13137 -30.14366  11.28267 -32.44624  11.51293 -32.90676
 44
  -6.93429   1.61027  -6.80330   1.55297  -6.62958   1.46693  -6.49479   1.39440
  -6.26365   1.26136  -5.92248   1.06142  -5.67475   0.91185  -5.55179   0.83171
  -5.46858   0.77428  -5.34348   0.67878  -5.23946   0.59078  -5.14024   0.49917
  -5.05975   0.41827  -4.97358   0.32567  -4.88773   0.22655  -4.80663   0.12672
  -4.72368   0.01852  -4.62305  -0.11993  -4.51700  -0.27343  -4.41320  -0.43024
  -4.29495  -0.61565  -4.16980  -0.81847  -4.02959  -1.05255  -3.88596  -1.29894
  -3.73004  -1.57331  -3.57281  -1.85661  -3.38529  -2.20228  -3.19284  -2.56449
  -2.96559  -3.00000  -2.68144  -3.55306  -2.31750  -4.27015  -1.74239  -5.41328
