0.00E+00 0.8191E+00
0.10E-01 0.8191E+00
0.20E-01 0.8191E+00
0.30E-01 0.8191E+00
0.40E-01 0.8191E+00
0.50E-01 0.9665E+00
0.60E-01 0.1134E+01
0.70E-01 0.1250E+01
0.80E-01 0.1247E+01
0.90E-01 0.1464E+01
0.10E+00 0.1813E+01
0.11E+00 0.2073E+01
0.12E+00 0.1890E+01
0.13E+00 0.1706E+01
0.14E+00 0.1670E+01
0.15E+00 0.1710E+01
0.16E+00 0.1708E+01
0.17E+00 0.1648E+01
0.18E+00 0.1553E+01
0.19E+00 0.1486E+01
0.20E+00 0.1438E+01
0.22E+00 0.1409E+01
0.24E+00 0.1323E+01
0.25E+00 0.1220E+01
0.26E+00 0.1096E+01
0.28E+00 0.9061E+00
0.30E+00 0.8443E+00
0.32E+00 0.7942E+00
0.34E+00 0.7964E+00
0.35E+00 0.7930E+00
0.36E+00 0.8021E+00
0.38E+00 0.7664E+00
0.40E+00 0.7370E+00
0.42E+00 0.7095E+00
0.44E+00 0.6654E+00
0.45E+00 0.6406E+00
0.46E+00 0.6119E+00
0.48E+00 0.5851E+00
0.50E+00 0.5654E+00
0.55E+00 0.5441E+00
0.60E+00 0.5133E+00
0.65E+00 0.4889E+00
0.70E+00 0.4722E+00
0.80E+00 0.4282E+00
0.90E+00 0.3967E+00
0.10E+01 0.3144E+00
0.11E+01 0.2921E+00
0.12E+01 0.2707E+00
0.13E+01 0.2502E+00
0.14E+01 0.2305E+00
0.15E+01 0.2121E+00
0.16E+01 0.1947E+00
0.17E+01 0.1784E+00
0.18E+01 0.1633E+00
0.19E+01 0.1495E+00
0.20E+01 0.1367E+00
0.22E+01 0.1142E+00
0.24E+01 0.9556E-01
0.25E+01 0.8746E-01
0.26E+01 0.8010E-01
0.28E+01 0.6734E-01
0.30E+01 0.5679E-01
0.33E+01 0.4429E-01
0.35E+01 0.3769E-01
0.36E+01 0.3483E-01
0.39E+01 0.2766E-01
0.40E+01 0.2567E-01
0.42E+01 0.2218E-01
0.46E+01 0.1673E-01
0.50E+01 0.1281E-01
0.54E+01 0.9931E-02
0.55E+01 0.9338E-02
0.58E+01 0.7798E-02
0.60E+01 0.6941E-02
0.62E+01 0.6195E-02
0.66E+01 0.4976E-02
0.70E+01 0.4038E-02
0.74E+01 0.3306E-02
0.80E+01 0.2489E-02
0.90E+01 0.1611E-02
0.10E+02 0.1085E-02
0.11E+02 0.7564E-03
0.12E+02 0.5424E-03
0.14E+02 0.2996E-03
0.16E+02 0.1785E-03
0.18E+02 0.1127E-03
0.20E+02 0.7464E-04
0.22E+02 0.5136E-04
0.25E+02 0.3108E-04
0.28E+02 0.1990E-04
0.31E+02 0.1332E-04
0.35E+02 0.8257E-05
0.40E+02 0.4880E-05
0.45E+02 0.3067E-05
0.50E+02 0.2027E-05
0.70E+02 0.5403E-06
0.10E+03 0.1340E-06
0.10E+04 0.2550E-10
0.10E+07 0.1366E-19
0.10E+10 0.1397E-28
