0.00E+00  0.5871E+00
0.10E-01  0.5871E+00
0.20E-01  0.5871E+00
0.30E-01  0.5871E+00
0.40E-01  0.5871E+00
0.50E-01  0.5871E+00
0.60E-01  0.5871E+00
0.70E-01  0.5871E+00
0.80E-01  0.5871E+00
0.90E-01  0.5871E+00
0.10E+00  0.9336E+00
0.11E+00  0.1124E+01
0.12E+00  0.1322E+01
0.13E+00  0.1504E+01
0.14E+00  0.1672E+01
0.15E+00  0.1844E+01
0.16E+00  0.1878E+01
0.17E+00  0.1831E+01
0.18E+00  0.1759E+01
0.19E+00  0.1657E+01
0.20E+00  0.1594E+01
0.22E+00  0.1550E+01
0.24E+00  0.1426E+01
0.25E+00  0.1317E+01
0.26E+00  0.1161E+01
0.28E+00  0.9638E+00
0.30E+00  0.8914E+00
0.32E+00  0.8656E+00
0.34E+00  0.8732E+00
0.35E+00  0.8670E+00
0.36E+00  0.8604E+00
0.38E+00  0.8249E+00
0.40E+00  0.7809E+00
0.42E+00  0.7299E+00
0.44E+00  0.6866E+00
0.45E+00  0.6546E+00
0.46E+00  0.6339E+00
0.48E+00  0.6047E+00
0.50E+00  0.5848E+00
0.55E+00  0.5632E+00
0.60E+00  0.5228E+00
0.65E+00  0.4808E+00
0.70E+00  0.4664E+00
0.80E+00  0.4317E+00
0.90E+00  0.3849E+00
0.10E+01  0.3273E+00
0.11E+01  0.3061E+00
0.12E+01  0.2858E+00
0.13E+01  0.2661E+00
0.14E+01  0.2471E+00
0.15E+01  0.2290E+00
0.16E+01  0.2117E+00
0.17E+01  0.1952E+00
0.18E+01  0.1799E+00
0.19E+01  0.1656E+00
0.20E+01  0.1524E+00
0.22E+01  0.1286E+00
0.24E+01  0.1087E+00
0.25E+01  0.9995E-01
0.26E+01  0.9198E-01
0.28E+01  0.7809E-01
0.30E+01  0.6654E-01
0.33E+01  0.5274E-01
0.35E+01  0.4543E-01
0.36E+01  0.4223E-01
0.39E+01  0.3418E-01
0.40E+01  0.3194E-01
0.42E+01  0.2797E-01
0.46E+01  0.2173E-01
0.50E+01  0.1714E-01
0.54E+01  0.1371E-01
0.55E+01  0.1300E-01
0.58E+01  0.1111E-01
0.60E+01  0.1004E-01
0.62E+01  0.9102E-02
0.66E+01  0.7531E-02
0.70E+01  0.6288E-02
0.74E+01  0.5291E-02
0.80E+01  0.4137E-02
0.90E+01  0.2832E-02
0.10E+02  0.2000E-02
0.11E+02  0.1450E-02
0.12E+02  0.1075E-02
0.14E+02  0.6249E-03
0.16E+02  0.3864E-03
0.18E+02  0.2510E-03
0.20E+02  0.1699E-03
0.22E+02  0.1189E-03
0.25E+02  0.7343E-04
0.28E+02  0.4775E-04
0.31E+02  0.3238E-04
0.35E+02  0.2034E-04
0.40E+02  0.1218E-04
0.45E+02  0.7746E-05
0.50E+02  0.5166E-05
0.70E+02  0.1420E-05
0.10E+03  0.3646E-06
0.10E+04  0.1021E-09
0.10E+07  0.8100E-19
0.10E+10  0.9134E-28
