0.00E+00 0.8556E+00
0.10E-01 0.8556E+00
0.20E-01 0.8556E+00
0.30E-01 0.8556E+00
0.40E-01 0.9293E+00
0.50E-01 0.1013E+01
0.60E-01 0.1200E+01
0.70E-01 0.1485E+01
0.80E-01 0.2161E+01
0.90E-01 0.2658E+01
0.10E+00 0.3095E+01
0.11E+00 0.3156E+01
0.12E+00 0.2939E+01
0.13E+00 0.2671E+01
0.14E+00 0.2581E+01
0.15E+00 0.2483E+01
0.16E+00 0.2104E+01
0.17E+00 0.1786E+01
0.18E+00 0.1576E+01
0.19E+00 0.1405E+01
0.20E+00 0.1395E+01
0.22E+00 0.1274E+01
0.24E+00 0.1191E+01
0.25E+00 0.1199E+01
0.26E+00 0.1168E+01
0.28E+00 0.1087E+01
0.30E+00 0.9445E+00
0.32E+00 0.9224E+00
0.34E+00 0.8561E+00
0.35E+00 0.8222E+00
0.36E+00 0.7401E+00
0.38E+00 0.7278E+00
0.40E+00 0.7754E+00
0.42E+00 0.7684E+00
0.44E+00 0.8115E+00
0.45E+00 0.7909E+00
0.46E+00 0.7741E+00
0.48E+00 0.7583E+00
0.50E+00 0.7050E+00
0.55E+00 0.6283E+00
0.60E+00 0.5848E+00
0.65E+00 0.5443E+00
0.70E+00 0.5067E+00
0.80E+00 0.4592E+00
0.90E+00 0.4369E+00
0.10E+01 0.3190E+00
0.11E+01 0.2925E+00
0.12E+01 0.2671E+00
0.13E+01 0.2431E+00
0.14E+01 0.2204E+00
0.15E+01 0.1998E+00
0.16E+01 0.1807E+00
0.17E+01 0.1633E+00
0.18E+01 0.1474E+00
0.19E+01 0.1333E+00
0.20E+01 0.1204E+00
0.22E+01 0.9852E-01
0.24E+01 0.8093E-01
0.25E+01 0.7346E-01
0.26E+01 0.6675E-01
0.28E+01 0.5533E-01
0.30E+01 0.4611E-01
0.33E+01 0.3540E-01
0.35E+01 0.2985E-01
0.36E+01 0.2747E-01
0.39E+01 0.2159E-01
0.40E+01 0.1998E-01
0.42E+01 0.1716E-01
0.46E+01 0.1282E-01
0.50E+01 0.9729E-02
0.54E+01 0.7497E-02
0.55E+01 0.7039E-02
0.58E+01 0.5855E-02
0.60E+01 0.5198E-02
0.62E+01 0.4630E-02
0.66E+01 0.3705E-02
0.70E+01 0.2996E-02
0.74E+01 0.2447E-02
0.80E+01 0.1836E-02
0.90E+01 0.1183E-02
0.10E+02 0.7942E-03
0.11E+02 0.5522E-03
0.12E+02 0.3953E-03
0.14E+02 0.2177E-03
0.16E+02 0.1294E-03
0.18E+02 0.8165E-04
0.20E+02 0.5400E-04
0.22E+02 0.3713E-04
0.25E+02 0.2245E-04
0.28E+02 0.1436E-04
0.31E+02 0.9611E-05
0.35E+02 0.5953E-05
0.40E+02 0.3515E-05
0.45E+02 0.2208E-05
0.50E+02 0.1458E-05
0.70E+02 0.3881E-06
0.10E+03 0.9603E-07
0.10E+04 0.1774E-10
0.10E+07 0.9197E-20
0.10E+10 0.9384E-29
