0.00E+00 0.5871E+00
0.10E-01 0.5871E+00
0.20E-01 0.5871E+00
0.30E-01 0.5871E+00
0.40E-01 0.5871E+00
0.50E-01 0.5871E+00
0.60E-01 0.5871E+00
0.70E-01 0.5871E+00
0.80E-01 0.5871E+00
0.90E-01 0.5871E+00
0.10E+00 0.5871E+00
0.11E+00 0.7338E+00
0.12E+00 0.1048E+01
0.13E+00 0.1299E+01
0.14E+00 0.1568E+01
0.15E+00 0.1800E+01
0.16E+00 0.1876E+01
0.17E+00 0.1840E+01
0.18E+00 0.1758E+01
0.19E+00 0.1667E+01
0.20E+00 0.1600E+01
0.22E+00 0.1560E+01
0.24E+00 0.1451E+01
0.25E+00 0.1324E+01
0.26E+00 0.1167E+01
0.28E+00 0.9384E+00
0.30E+00 0.8699E+00
0.32E+00 0.8600E+00
0.34E+00 0.8571E+00
0.35E+00 0.8515E+00
0.36E+00 0.8305E+00
0.38E+00 0.8022E+00
0.40E+00 0.7354E+00
0.42E+00 0.6701E+00
0.44E+00 0.6150E+00
0.45E+00 0.5769E+00
0.46E+00 0.5558E+00
0.48E+00 0.5226E+00
0.50E+00 0.5222E+00
0.55E+00 0.5166E+00
0.60E+00 0.4744E+00
0.65E+00 0.4316E+00
0.70E+00 0.4196E+00
0.80E+00 0.3793E+00
0.90E+00 0.3522E+00
0.10E+01 0.3244E+00
0.11E+01 0.3058E+00
0.12E+01 0.2877E+00
0.13E+01 0.2698E+00
0.14E+01 0.2521E+00
0.15E+01 0.2349E+00
0.16E+01 0.2182E+00
0.17E+01 0.2019E+00
0.18E+01 0.1866E+00
0.19E+01 0.1722E+00
0.20E+01 0.1588E+00
0.22E+01 0.1343E+00
0.24E+01 0.1135E+00
0.25E+01 0.1044E+00
0.26E+01 0.9596E-01
0.28E+01 0.8124E-01
0.30E+01 0.6891E-01
0.33E+01 0.5412E-01
0.35E+01 0.4625E-01
0.36E+01 0.4281E-01
0.39E+01 0.3414E-01
0.40E+01 0.3172E-01
0.42E+01 0.2747E-01
0.46E+01 0.2081E-01
0.50E+01 0.1597E-01
0.54E+01 0.1242E-01
0.55E+01 0.1168E-01
0.58E+01 0.9770E-02
0.60E+01 0.8704E-02
0.62E+01 0.7775E-02
0.66E+01 0.6253E-02
0.70E+01 0.5080E-02
0.74E+01 0.4163E-02
0.80E+01 0.3138E-02
0.90E+01 0.2034E-02
0.10E+02 0.1372E-02
0.11E+02 0.9568E-03
0.12E+02 0.6865E-03
0.14E+02 0.3796E-03
0.16E+02 0.2262E-03
0.18E+02 0.1429E-03
0.20E+02 0.9469E-04
0.22E+02 0.6517E-04
0.25E+02 0.3944E-04
0.28E+02 0.2526E-04
0.31E+02 0.1692E-04
0.35E+02 0.1049E-04
0.40E+02 0.6199E-05
0.45E+02 0.3897E-05
0.50E+02 0.2575E-05
0.70E+02 0.6869E-06
0.10E+03 0.1705E-06
0.10E+04 0.3273E-10
0.10E+07 0.1769E-19
0.10E+10 0.1809E-28
