0.00E+00 0.5871E+00
0.10E-01 0.5871E+00
0.20E-01 0.5871E+00
0.30E-01 0.5871E+00
0.40E-01 0.5871E+00
0.50E-01 0.5871E+00
0.60E-01 0.5871E+00
0.70E-01 0.5871E+00
0.80E-01 0.5871E+00
0.90E-01 0.5871E+00
0.10E+00 0.5871E+00
0.11E+00 0.6910E+00
0.12E+00 0.9595E+00
0.13E+00 0.1227E+01
0.14E+00 0.1445E+01
0.15E+00 0.1649E+01
0.16E+00 0.1723E+01
0.17E+00 0.1695E+01
0.18E+00 0.1625E+01
0.19E+00 0.1551E+01
0.20E+00 0.1488E+01
0.22E+00 0.1463E+01
0.24E+00 0.1350E+01
0.25E+00 0.1235E+01
0.26E+00 0.1110E+01
0.28E+00 0.9187E+00
0.30E+00 0.8455E+00
0.32E+00 0.8215E+00
0.34E+00 0.8178E+00
0.35E+00 0.8074E+00
0.36E+00 0.8009E+00
0.38E+00 0.7608E+00
0.40E+00 0.7069E+00
0.42E+00 0.6410E+00
0.44E+00 0.5978E+00
0.45E+00 0.5654E+00
0.46E+00 0.5507E+00
0.48E+00 0.5272E+00
0.50E+00 0.5018E+00
0.55E+00 0.4929E+00
0.60E+00 0.4649E+00
0.65E+00 0.4264E+00
0.70E+00 0.4100E+00
0.80E+00 0.3746E+00
0.90E+00 0.3375E+00
0.10E+01 0.3275E+00
0.11E+01 0.3067E+00
0.12E+01 0.2867E+00
0.13E+01 0.2673E+00
0.14E+01 0.2485E+00
0.15E+01 0.2305E+00
0.16E+01 0.2133E+00
0.17E+01 0.1968E+00
0.18E+01 0.1814E+00
0.19E+01 0.1671E+00
0.20E+01 0.1538E+00
0.22E+01 0.1299E+00
0.24E+01 0.1098E+00
0.25E+01 0.1009E+00
0.26E+01 0.9289E-01
0.28E+01 0.7883E-01
0.30E+01 0.6712E-01
0.33E+01 0.5312E-01
0.35E+01 0.4569E-01
0.36E+01 0.4245E-01
0.39E+01 0.3427E-01
0.40E+01 0.3199E-01
0.42E+01 0.2797E-01
0.46E+01 0.2164E-01
0.50E+01 0.1699E-01
0.54E+01 0.1353E-01
0.55E+01 0.1281E-01
0.58E+01 0.1091E-01
0.60E+01 0.9844E-02
0.62E+01 0.8902E-02
0.66E+01 0.7335E-02
0.70E+01 0.6100E-02
0.74E+01 0.5114E-02
0.80E+01 0.3979E-02
0.90E+01 0.2704E-02
0.10E+02 0.1900E-02
0.11E+02 0.1370E-02
0.12E+02 0.1012E-02
0.14E+02 0.5851E-03
0.16E+02 0.3604E-03
0.18E+02 0.2335E-03
0.20E+02 0.1576E-03
0.22E+02 0.1102E-03
0.25E+02 0.6789E-04
0.28E+02 0.4407E-04
0.31E+02 0.2985E-04
0.35E+02 0.1873E-04
0.40E+02 0.1121E-04
0.45E+02 0.7117E-05
0.50E+02 0.4743E-05
0.70E+02 0.1300E-05
0.10E+03 0.3329E-06
0.10E+04 0.9112E-10
0.10E+07 0.7125E-19
0.10E+10 0.7998E-28
