2000
0.00100000 3.487834E+00
0.00100497 3.459033E+00
0.00100996 3.430495E+00
0.00101497 3.402225E+00
0.00102002 3.374099E+00
0.00102508 3.346291E+00
0.00103017 3.318685E+00
0.00103529 3.291283E+00
0.00104043 3.264107E+00
0.00104560 3.237186E+00
0.00105079 3.210409E+00
0.00105601 3.183800E+00
0.00106125 3.157385E+00
0.00106653 3.131146E+00
0.00107182 3.105207E+00
0.00107715 3.079439E+00
0.00108249 3.053941E+00
0.00108787 3.028591E+00
0.00109327 3.003480E+00
0.00109870 2.978489E+00
0.00110416 2.953398E+00
0.00110964 2.928396E+00
0.00111516 2.903527E+00
0.00112069 2.878967E+00
0.00112626 2.854614E+00
0.00113185 2.830377E+00
0.00113747 2.806479E+00
0.00114312 2.782724E+00
0.00114880 2.759054E+00
0.00115451 2.735712E+00
0.00116024 2.712576E+00
0.00116600 2.689630E+00
0.00117179 2.666854E+00
0.00117761 2.644091E+00
0.00118346 2.621493E+00
0.00118934 2.599110E+00
0.00119525 2.576915E+00
0.00120118 2.554941E+00
0.00120715 2.533138E+00
0.00121314 2.511536E+00
0.00121917 2.490084E+00
0.00122522 2.468848E+00
0.00123131 2.447759E+00
0.00123742 2.426883E+00
0.00124357 2.406178E+00
0.00124975 2.385628E+00
0.00125595 2.364992E+00
0.00126219 2.344519E+00
0.00126846 2.324203E+00
0.00127476 2.304106E+00
0.00128109 2.284186E+00
0.00128745 2.264388E+00
0.00129385 2.244793E+00
0.00130027 2.225401E+00
0.00130673 2.206115E+00
0.00131322 2.187038E+00
0.00131974 2.168119E+00
0.00132630 2.149320E+00
0.00133289 2.130728E+00
0.00133950 2.112315E+00
0.00134616 2.093998E+00
0.00135284 2.075891E+00
0.00135956 2.057888E+00
0.00136631 2.040134E+00
0.00137310 2.022452E+00
0.00137992 2.004948E+00
0.00138677 1.987605E+00
0.00139366 1.970342E+00
0.00140058 1.953297E+00
0.00140754 1.936118E+00
0.00141453 1.919067E+00
0.00142155 1.902258E+00
0.00142861 1.885535E+00
0.00143571 1.868951E+00
0.00144284 1.852524E+00
0.00145001 1.836185E+00
0.00145721 1.820108E+00
0.00146444 1.804113E+00
0.00147172 1.788253E+00
0.00147903 1.772532E+00
0.00148637 1.756950E+00
0.00149375 1.741527E+00
0.00150117 1.726173E+00
0.00150863 1.710693E+00
0.00151612 1.695409E+00
0.00152365 1.680232E+00
0.00153122 1.665159E+00
0.00153882 1.650300E+00
0.00154647 1.635550E+00
0.00155415 1.620896E+00
0.00156187 1.606429E+00
0.00156962 1.592059E+00
0.00157742 1.577809E+00
0.00158525 1.563666E+00
0.00159313 1.549692E+00
0.00160104 1.535834E+00
0.00160899 1.522056E+00
0.00161698 1.508512E+00
0.00162501 1.495019E+00
0.00163308 1.481648E+00
0.00164119 1.468370E+00
0.00164934 1.455251E+00
0.00165753 1.442189E+00
0.00166577 1.429336E+00
0.00167404 1.416566E+00
0.00168235 1.403858E+00
0.00169071 1.391294E+00
0.00169911 1.378803E+00
0.00170755 1.366491E+00
0.00171603 1.354271E+00
0.00172455 1.342169E+00
0.00173311 1.330193E+00
0.00174172 1.318302E+00
0.00175037 1.306491E+00
0.00175906 1.294587E+00
0.00176780 1.282827E+00
0.00177658 1.271132E+00
0.00178540 1.259535E+00
0.00179427 1.248060E+00
0.00180318 1.236686E+00
0.00181214 1.225406E+00
0.00182114 1.214254E+00
0.00183018 1.203184E+00
0.00183927 1.192243E+00
0.00184841 1.181366E+00
0.00185759 1.170614E+00
0.00186681 1.159995E+00
0.00187608 1.149378E+00
0.00188540 1.138838E+00
0.00189477 1.128417E+00
0.00190418 1.118173E+00
0.00191363 1.108015E+00
0.00192314 1.097865E+00
0.00193269 1.087818E+00
0.00194229 1.077838E+00
0.00195193 1.067998E+00
0.00196163 1.058167E+00
0.00197137 1.048504E+00
0.00198116 1.038998E+00
0.00199100 1.029406E+00
0.00200089 1.020024E+00
0.00201083 1.010607E+00
0.00202081 1.001227E+00
0.00203085 9.919448E-01
0.00204094 9.827750E-01
0.00205107 9.737581E-01
0.00206126 9.647363E-01
0.00207150 9.557751E-01
0.00208178 9.468784E-01
0.00209212 9.381561E-01
0.00210251 9.295291E-01
0.00211296 9.208826E-01
0.00212345 9.123034E-01
0.00213400 9.039198E-01
0.00214460 8.955361E-01
0.00215525 8.871782E-01
0.00216595 8.789966E-01
0.00217671 8.708703E-01
0.00218752 8.627825E-01
0.00219838 8.548465E-01
0.00220930 8.468688E-01
0.00222027 8.388977E-01
0.00223130 8.310261E-01
0.00224238 8.231542E-01
0.00225352 8.154257E-01
0.00226471 8.078307E-01
0.00227596 8.002512E-01
0.00228726 7.927493E-01
0.00229862 7.852573E-01
0.00231004 7.779613E-01
0.00232151 7.706601E-01
0.00233304 7.634061E-01
0.00234463 7.561605E-01
0.00235627 7.490941E-01
0.00236798 7.421043E-01
0.00237974 7.351311E-01
0.00239156 7.282213E-01
0.00240343 7.214181E-01
0.00241537 7.146509E-01
0.00242737 7.079235E-01
0.00243942 7.012631E-01
0.00245154 6.947093E-01
0.00246371 6.881705E-01
0.00247595 6.817496E-01
0.00248824 6.752914E-01
0.00250060 6.690451E-01
0.00251302 6.626285E-01
0.00252550 6.562609E-01
0.00253805 6.499695E-01
0.00255065 6.437968E-01
0.00256332 6.375679E-01
0.00257605 6.314715E-01
0.00258884 6.255257E-01
